771232,2575365.7,-3.555
771228,2575367.7,-3.257
771227.5,2575368,-3.231
771224,2575369.7,-3.105
771220,2575371.7,-2.942
771219.5,2575372,-2.916
771216,2575373.8,-2.751
771212,2575375.8,-2.643
771211.5,2575376,-2.614
771208,2575377.8,-2.39
771204,2575379.8,-2.168
771203.6,2575380,-2.153
771200,2575381.8,-2.025
771196.1,2575383.7,-2.012
771382.5,2575269,6.286
771380,2575270.2,5.911
771376.4,2575272,4.679
771376,2575272.2,4.502
771372,2575274.2,3.241
771368.4,2575276,3.083
771368,2575276.2,1.58
771364,2575278.2,0.981
771360.4,2575280,0.541
771360,2575280.2,0.396
771356,2575282.2,0.043
771352.3,2575284,-0.041
771348,2575286.2,-0.087
771344.3,2575288,-0.829
771344,2575288.2,-0.921
771340,2575290.1,-3.686
771336.3,2575292,-5.938
771336,2575292.1,-6.101
771332,2575294.1,-8.14
771328.2,2575296,-9.829
771328,2575296.1,-9.932
771324,2575298.1,-11.543
771320.2,2575300,-12.731
771320,2575300.1,-12.773
771316,2575302.1,-13.907
771312.2,2575304,-14.987
771312,2575304.1,-15.038
771308,2575306.1,-15.803
771304.1,2575308,-16.254
771304,2575308.1,-16.271
771300,2575310.1,-16.33
771296.1,2575312,-16.313
771296,2575312,-16.314
771292,2575314,-15.893
771288.1,2575316,-15.372
771288,2575316,-15.364
771284,2575318,-14.633
771280,2575320,-13.893
771280,2575320,-13.889
771276,2575322,-13.16
771272,2575324,-12.495
771272,2575324,-12.493
771268,2575326,-11.785
771264,2575328,-11.147
771264,2575328,-11.141
771260,2575330,-10.506
771256,2575332,-9.861
771255.9,2575332,-9.848
771252,2575334,-9.16
771248,2575335.9,-8.605
771247.9,2575336,-8.594
771244,2575337.9,-8.289
771240,2575339.9,-7.776
771239.9,2575340,-7.747
771236,2575341.9,-6.803
771232,2575343.9,-5.896
771231.8,2575344,-5.856
771228,2575345.9,-5.035
771224,2575347.9,-4.005
771223.8,2575348,-3.973
771220,2575349.9,-3.441
771216,2575351.9,-3.006
771215.7,2575352,-2.992
771212,2575353.9,-2.83
771208,2575355.9,-2.598
771207.7,2575356,-2.585
771204,2575357.8,-2.452
771200,2575359.8,-2.299
771199.7,2575360,-2.292
771196,2575361.8,-2.227
771192,2575363.8,-2.072
771191.6,2575364,-2.044
771188,2575365.8,-1.791
771184,2575367.8,-1.765
771183.6,2575368,-1.764
771183.2,2575368.2,-1.761
771360.9,2575258.7,6.811
771360,2575259.1,6.725
771358.1,2575260,6.615
771356,2575261,5.697
771352,2575262.9,5.525
771349.6,2575264,2.931
771348,2575264.8,2.814
771344,2575266.7,1.256
771341.2,2575268,0.715
771340,2575268.6,0.03
771336,2575270.5,-0.077
771332.7,2575272,-1.859
771332,2575272.4,-2.255
771328,2575274.2,-3.695
771324.3,2575276,-4.749
771324,2575276.1,-4.869
771320,2575278,-7.473
771316,2575279.9,-8.551
771315.9,2575280,-8.581
771312,2575281.8,-9.586
771308,2575283.7,-11.187
771307.4,2575284,-11.441
771304,2575285.6,-12.826
771300,2575287.5,-13.904
771299,2575288,-14.126
771296,2575289.4,-14.678
771292,2575291.3,-15.011
771290.6,2575292,-15.118
771288,2575293.2,-15.24
771284,2575295.1,-15.135
771282.1,2575296,-14.967
771280,2575297,-14.724
771276,2575298.9,-14.297
771273.7,2575300,-14.002
771272,2575300.8,-13.774
771268,2575302.7,-13.202
771265.2,2575304,-12.78
771264,2575304.6,-12.595
771260,2575306.5,-12.03
771256.8,2575308,-11.519
771256,2575308.4,-11.392
771252,2575310.3,-10.766
771248.4,2575312,-10.055
771248,2575312.2,-9.986
771244,2575314.1,-9.187
771240,2575316,-8.395
771239.9,2575316,-8.378
771236,2575317.9,-7.6
771232,2575319.8,-6.809
771231.5,2575320,-6.704
771228,2575321.7,-6.026
771224,2575323.5,-5.273
771223,2575324,-5.116
771220,2575325.4,-4.619
771216,2575327.3,-4.089
771214.6,2575328,-3.944
771212,2575329.2,-3.714
771208,2575331.1,-3.392
771206.2,2575332,-3.267
771204,2575333,-3.164
771200,2575334.9,-2.937
771197.7,2575336,-2.798
