2652228.29	710855.1	15-11-2024	45:06.1	11.22	-50.86	2		
2652225.93	710855.19	15-11-2024	45:07.0	11.31	-50.87	2		
2652223.58	710855.24	15-11-2024	45:08.0	11.37	-51.05	2		
2652221.2	710855.27	15-11-2024	45:09.0	11.42	-51.2	2		
2652218.77	710855.28	15-11-2024	45:10.0	11.46	-51.22	2		
2652216.37	710855.24	15-11-2024	45:11.1	11.53	-51.15	2		
2652213.96	710855.21	15-11-2024	45:12.0	11.59	-51.14	2		
2652211.59	710855.14	15-11-2024	45:13.0	11.63	-51.15	2		
2652209.15	710855.06	15-11-2024	45:14.0	11.66	-51.08	2		
2652206.73	710854.93	15-11-2024	45:15.0	11.66	-50.95	2		
2652204.29	710854.78	15-11-2024	45:16.1	11.67	-50.89	2		
2652201.87	710854.62	15-11-2024	45:17.0	11.66	-50.96	2		
2652199.4	710854.41	15-11-2024	45:18.0	11.68	-50.94	2		
2652196.94	710854.21	15-11-2024	45:19.0	11.73	-50.91	2		
2652194.49	710853.97	15-11-2024	45:20.0	11.76	-50.92	2		
2652192.06	710853.77	15-11-2024	45:21.1	11.78	-50.91	2		
2652189.6	710853.53	15-11-2024	45:22.0	11.79	-50.88	2		
2652187.09	710853.29	15-11-2024	45:23.0	11.82	-50.75	2		
2652184.59	710853.11	15-11-2024	45:24.0	11.85	-50.79	2		
2652182.08	710852.93	15-11-2024	45:25.0	11.88	-50.94	2		
2652179.54	710852.8	15-11-2024	45:26.1	11.9	-51.02	2		
2652176.92	710852.72	15-11-2024	45:27.0	11.93	-50.93	2		
2652174.3	710852.69	15-11-2024	45:28.0	11.97	-50.85	2		
2652171.69	710852.72	15-11-2024	45:29.0	12	-50.86	2		
2652169.06	710852.79	15-11-2024	45:30.0	12.03	-50.8	2		
2652166.45	710852.88	15-11-2024	45:31.2	12.06	-50.75	2		
2652163.82	710853	15-11-2024	45:32.0	12.09	-50.65	2		
2652161.24	710853.14	15-11-2024	45:33.0	12.13	-50.65	2		
2652158.63	710853.26	15-11-2024	45:34.0	12.16	-50.59	2		
2652156.05	710853.36	15-11-2024	45:35.0	12.19	-50.53	2		
2652153.47	710853.45	15-11-2024	45:36.1	12.23	-50.49	2		
2652150.95	710853.51	15-11-2024	45:37.0	12.27	-50.52	2		
