2651582.55	713003.43	13-11-2024	16:47.9	9.44	-51.77	6
2651579.99	713002.95	13-11-2024	16:49.0	9.49	-51.83	6
2651577.48	713002.5	13-11-2024	16:50.0	9.57	-51.91	6
2651575.04	713002.06	13-11-2024	16:51.1	9.74	-52.09	6
2651572.67	713001.65	13-11-2024	16:51.9	9.89	-52.23	6
2651570.36	713001.24	13-11-2024	16:53.0	9.93	-52.29	6
2651568.12	713000.87	13-11-2024	16:53.9	10.06	-52.4	6
2651565.94	713000.52	13-11-2024	16:54.9	10.05	-52.4	6
2651563.82	713000.21	13-11-2024	16:56.1	10.06	-52.41	6
2651561.78	712999.9	13-11-2024	16:56.9	10	-52.35	6
2651559.79	712999.63	13-11-2024	16:57.9	9.94	-52.29	6
2651557.86	712999.37	13-11-2024	16:58.9	9.86	-52.22	6
2651555.97	712999.13	13-11-2024	16:59.9	9.83	-52.19	6
2651554.14	712998.91	13-11-2024	17:01.1	9.72	-52.09	6
2651550.61	712998.51	13-11-2024	17:02.9	9.23	-51.6	6
2651552.34	712998.7	13-11-2024	17:01.9	9.23	-51.6	6
2651548.89	712998.34	13-11-2024	17:03.9	8.61	-50.98	6
2651547.22	712998.17	13-11-2024	17:04.9	8.38	-50.76	6
2651545.58	712998	13-11-2024	17:05.9	7.59	-49.98	6
2651543.97	712997.86	13-11-2024	17:06.9	7.5	-49.88	6
2651542.39	712997.73	13-11-2024	17:07.9	7.19	-49.57	6
2651540.84	712997.6	13-11-2024	17:08.9	6.5	-48.88	6
2651539.33	712997.46	13-11-2024	17:09.9	5.21	-47.6	6
2651537.84	712997.35	13-11-2024	17:11.0	4.81	-47.2	6
2651536.39	712997.22	13-11-2024	17:11.9	4.72	-47.11	6
2651534.98	712997.11	13-11-2024	17:12.9	4.34	-46.73	6
2651533.66	712996.98	13-11-2024	17:13.9	4.29	-46.68	6
2651532.41	712996.9	13-11-2024	17:14.9	4.1	-46.48	6
2651531.21	712996.82	13-11-2024	17:16.1	3.8	-46.19	6
2651530.09	712996.71	13-11-2024	17:16.9	3.88	-46.32	6
2651529.05	712996.62	13-11-2024	17:18.0	3.58	-45.97	6
2651528.08	712996.5	13-11-2024	17:18.9	3.52	-45.9	6
2651527.15	712996.38	13-11-2024	17:20.0	3.68	-46.05	6
2651526.29	712996.24	13-11-2024	17:21.1	3.52	-45.89	6
2651525.54	712996.1	13-11-2024	17:21.9	3.51	-45.89	6
2651524.89	712995.93	13-11-2024	17:22.9	3.61	-45.96	6
2651524.33	712995.72	13-11-2024	17:24.0	3.34	-45.69	6
2651523.79	712995.5	13-11-2024	17:25.0	3.27	-45.61	6
2651523.28	712995.26	13-11-2024	17:26.0	3.14	-45.43	6
2651522.79	712995.01	13-11-2024	17:27.0	3.08	-45.33	6
2651522.35	712994.72	13-11-2024	17:27.9	2.97	-45.2	6
2651521.91	712994.43	13-11-2024	17:28.9	2.97	-45.21	6
2651521.5	712994.13	13-11-2024	17:29.9	3.15	-45.39	6
2651521.11	712993.81	13-11-2024	17:31.1	3.42	-45.67	6
2651520.75	712993.47	13-11-2024	17:31.9	3.46	-45.7	6
2651520.4	712993.13	13-11-2024	17:33.0	3.4	-45.64	6
2651520.09	712992.77	13-11-2024	17:33.9	3.4	-45.65	6
2651521.17	712980.6	13-11-2024	17:56.1	3.31	-45.62	7
2651521.52	712980.06	13-11-2024	17:56.9	3.4	-45.69	7
2651521.97	712979.55	13-11-2024	17:57.9	3.37	-45.69	7
2651522.42	712979.01	13-11-2024	17:58.9	3.4	-45.69	7
2651522.9	712978.51	13-11-2024	17:59.9	3.36	-45.68	7
2651523.37	712977.99	13-11-2024	18:01.0	3.49	-45.78	7
2651523.87	712977.51	13-11-2024	18:01.9	3.27	-45.57	7
2651524.4	712977.04	13-11-2024	18:02.9	3.17	-45.49	7
2651524.95	712976.59	13-11-2024	18:03.9	3.26	-45.56	7
2651525.56	712976.2	13-11-2024	18:05.0	3.14	-45.46	7
2651526.18	712975.82	13-11-2024	18:05.9	3.12	-45.44	7
2651526.83	712975.5	13-11-2024	18:07.0	3.46	-45.79	7
2651527.49	712975.22	13-11-2024	18:07.9	3.65	-45.99	7
2651528.17	712975	13-11-2024	18:08.9	3.68	-46.02	7
2651528.86	712974.82	13-11-2024	18:10.0	4.05	-46.38	7
2651529.57	712974.71	13-11-2024	18:10.9	3.97	-46.32	7
2651530.3	712974.64	13-11-2024	18:12.0	3.91	-46.25	7
2651531.05	712974.64	13-11-2024	18:12.9	3.49	-45.84	7
2651531.86	712974.69	13-11-2024	18:13.9	3.57	-45.91	7
2651532.75	712974.82	13-11-2024	18:14.9	3.94	-46.3	7
2651533.72	712975	13-11-2024	18:16.1	4.02	-46.38	7
2651534.76	712975.24	13-11-2024	18:16.9	3.99	-46.35	7
2651535.91	712975.54	13-11-2024	18:17.9	4.17	-46.54	7
2651537.15	712975.9	13-11-2024	18:18.9	4.14	-46.51	7
2651538.49	712976.3	13-11-2024	18:19.9	4.37	-46.75	7
2651539.92	712976.74	13-11-2024	18:21.0	4.68	-47.06	7
2651541.43	712977.18	13-11-2024	18:21.9	4.66	-47.04	7
2651543.03	712977.64	13-11-2024	18:22.9	4.74	-47.13	7
2651544.7	712978.07	13-11-2024	18:23.9	4.78	-47.17	7
2651546.43	712978.49	13-11-2024	18:24.9	4.87	-47.26	7
2651548.23	712978.87	13-11-2024	18:26.1	5.15	-47.53	7
2651550.07	712979.22	13-11-2024	18:26.9	5.18	-47.58	7
2651551.96	712979.53	13-11-2024	18:27.9	5.36	-47.74	7
2651553.9	712979.82	13-11-2024	18:28.9	6.87	-49.27	7
2651555.88	712980.08	13-11-2024	18:29.9	7.19	-49.58	7
2651557.89	712980.33	13-11-2024	18:31.0	8.04	-50.44	7
2651559.92	712980.58	13-11-2024	18:31.9	8.67	-51.07	7
2651561.96	712980.84	13-11-2024	18:33.0	8.97	-51.37	7
2651564.02	712981.12	13-11-2024	18:34.0	9.31	-51.72	7
2651566.1	712981.44	13-11-2024	18:35.0	9.74	-52.13	7
2651568.2	712981.8	13-11-2024	18:36.1	10	-52.37	7
2651570.32	712982.23	13-11-2024	18:37.0	10.15	-52.5	7
2651572.44	712982.72	13-11-2024	18:38.0	10.27	-52.62	7
2651574.58	712983.29	13-11-2024	18:38.9	10.29	-52.63	7
2651576.76	712983.92	13-11-2024	18:40.0	10.12	-52.46	7
2651578.97	712984.59	13-11-2024	18:41.1	9.86	-52.2	7
2651581.2	712985.26	13-11-2024	18:41.9	9.59	-51.92	7
2651583.44	712985.94	13-11-2024	18:42.9	9.06	-51.39	7
2651587.95	712987.25	13-11-2024	18:45.0	8.85	-51.18	7
2651590.22	712987.85	13-11-2024	18:46.1	8.79	-51.09	7
2651592.5	712988.4	13-11-2024	18:46.9	8.83	-51.07	7
2651594.77	712988.92	13-11-2024	18:47.9	8.92	-51.16	7
2651597.03	712989.37	13-11-2024	18:48.9	9.06	-51.31	7
2651599.27	712989.76	13-11-2024	18:49.9	9.47	-51.72	7
2651601.51	712990.1	13-11-2024	18:51.1	9.59	-51.84	7
2651603.74	712990.39	13-11-2024	18:51.9	9.8	-52.02	7
2651605.98	712990.65	13-11-2024	18:52.9	10.02	-52.25	7
2651608.21	712990.89	13-11-2024	18:53.9	10.18	-52.38	7
2651610.42	712991.13	13-11-2024	18:54.9	10.42	-52.63	7
2651612.64	712991.35	13-11-2024	18:56.0	10.57	-52.78	7
2651614.84	712991.58	13-11-2024	18:56.9	10.74	-52.94	7
2651617.04	712991.84	13-11-2024	18:57.9	10.82	-53.03	7
2651619.24	712992.12	13-11-2024	18:58.9	10.97	-53.19	7
2651621.45	712992.41	13-11-2024	18:59.9	11.08	-53.3	7
2651623.67	712992.74	13-11-2024	19:00.9	11.11	-53.34	7
2651625.88	712993.1	13-11-2024	19:01.9	11	-53.23	7
2651628.1	712993.49	13-11-2024	19:02.9	10.97	-53.16	7
2651630.33	712993.92	13-11-2024	19:03.9	11	-53.13	7
2651632.56	712994.38	13-11-2024	19:04.9	10.98	-53.09	7
2651634.79	712994.87	13-11-2024	19:06.1	11.11	-53.17	7
2651637.03	712995.4	13-11-2024	19:06.9	11.17	-53.22	7
2651639.28	712995.96	13-11-2024	19:08.0	11.23	-53.27	7
2651641.55	712996.53	13-11-2024	19:08.9	11.31	-53.33	7
2651643.78	712997.16	13-11-2024	19:09.9	11.5	-53.5	7
2651648.25	712998.45	13-11-2024	19:12.0	12.12	-54.04	7
2651646.01	712997.78	13-11-2024	19:11.1	12.12	-54.04	7
2651650.49	712999.14	13-11-2024	19:12.9	12.33	-54.24	7
2651652.72	712999.83	13-11-2024	19:13.9	12.64	-54.48	7
2651654.93	713000.51	13-11-2024	19:14.9	12.95	-54.71	7
2651657.2	713001.23	13-11-2024	19:16.1	13.36	-55.09	7
2651659.47	713001.89	13-11-2024	19:16.9	13.54	-55.24	7
2651661.73	713002.51	13-11-2024	19:17.9	13.63	-55.3	7
2651664	713003.11	13-11-2024	19:19.0	13.63	-55.3	7
2651666.23	713003.6	13-11-2024	19:19.9	14.44	-56.04	7
2651668.48	713004.06	13-11-2024	19:21.0	14.55	-56.16	7
2651670.73	713004.46	13-11-2024	19:22.0	14.83	-56.44	7
2651672.96	713004.74	13-11-2024	19:23.0	15.64	-57.24	7
2651675.16	713004.94	13-11-2024	19:24.0	16.1	-57.67	7
2651677.32	713005.02	13-11-2024	19:24.9	17.05	-58.68	7
2651679.43	713005.02	13-11-2024	19:26.1	17.09	-58.75	7
2651681.5	713004.97	13-11-2024	19:26.9	17.33	-58.98	7
2651683.56	713004.88	13-11-2024	19:27.9	17.67	-59.32	7
2651685.62	713004.76	13-11-2024	19:28.9	17.94	-59.62	7
2651687.67	713004.6	13-11-2024	19:29.9	0.3	-41.97	7
2651689.71	713004.41	13-11-2024	19:31.1	0.3	-41.94	7
2651691.74	713004.22	13-11-2024	19:31.9	0.3	-41.9	7
2651693.8	713004.05	13-11-2024	19:32.9	0.3	-41.92	7
2651695.86	713003.9	13-11-2024	19:33.9	0.3	-41.89	7
2651697.94	713003.76	13-11-2024	19:34.9	1.09	-42.67	7
2651700.02	713003.7	13-11-2024	19:36.0	0.3	-41.85	7
2651702.12	713003.67	13-11-2024	19:37.0	0.3	-41.81	7
2651704.25	713003.75	13-11-2024	19:37.9	0.3	-41.83	7
2651706.39	713003.86	13-11-2024	19:38.9	0.3	-41.79	7
2651708.55	713004.07	13-11-2024	19:39.9	0.3	-41.8	7
2651710.7	713004.31	13-11-2024	19:41.1	0.3	-41.77	7
2651712.84	713004.64	13-11-2024	19:41.9	0.3	-41.77	7
2651714.97	713005.03	13-11-2024	19:42.9	0.3	-41.72	7
2651717.09	713005.51	13-11-2024	19:43.9	0.3	-41.69	7
2651719.26	713006.05	13-11-2024	19:44.9	0.3	-41.68	7
2651721.46	713006.65	13-11-2024	19:46.1	0.3	-41.67	7
2651723.68	713007.23	13-11-2024	19:46.9	0.3	-41.65	7
2651725.91	713007.81	13-11-2024	19:48.0	0.3	-41.66	7
2651728.13	713008.36	13-11-2024	19:49.0	0.3	-41.67	7
2651730.35	713008.88	13-11-2024	19:49.9	0.3	-41.65	7
2651732.53	713009.38	13-11-2024	19:51.1	0.3	-41.65	7
2651734.75	713009.82	13-11-2024	19:52.0	0.3	-41.63	7
2651736.95	713010.27	13-11-2024	19:52.9	0.3	-41.68	7
2651739.17	713010.64	13-11-2024	19:53.9	0.3	-41.67	7
2651741.37	713011.04	13-11-2024	19:54.9	0.3	-41.67	7
2651743.58	713011.4	13-11-2024	19:56.1	0.3	-41.67	7
2651745.78	713011.75	13-11-2024	19:56.9	0.3	-41.68	7
2651748	713012.04	13-11-2024	19:58.0	0.3	-41.69	7
2651750.18	713012.32	13-11-2024	19:58.9	0.3	-41.7	7
2651752.38	713012.62	13-11-2024	19:59.9	0.3	-41.73	7
2651754.54	713012.92	13-11-2024	20:01.1	0.3	-41.75	7
2651756.71	713013.2	13-11-2024	20:02.0	0.3	-41.75	7
2651758.86	713013.54	13-11-2024	20:02.9	0.3	-41.71	7
2651761.01	713013.93	13-11-2024	20:04.0	0.3	-41.72	7
2651763.2	713014.34	13-11-2024	20:04.9	0.3	-41.69	7
2651765.41	713014.79	13-11-2024	20:06.0	0.3	-41.65	7
2651767.65	713015.28	13-11-2024	20:06.9	0.3	-41.62	7
2651769.9	713015.83	13-11-2024	20:07.9	0.3	-41.63	7
2651772.15	713016.39	13-11-2024	20:08.9	0.3	-41.63	7
2651774.37	713016.95	13-11-2024	20:09.9	0.3	-41.61	7
2651776.57	713017.52	13-11-2024	20:10.9	0.3	-41.57	7
2651778.77	713018.13	13-11-2024	20:11.9	0.3	-41.6	7
2651780.96	713018.68	13-11-2024	20:12.9	0.3	-41.59	7
2651783.13	713019.22	13-11-2024	20:13.9	0.3	-41.6	7
2651787.46	713020.25	13-11-2024	20:16.1	0.3	-41.62	7
2651789.62	713020.75	13-11-2024	20:16.9	0.3	-41.63	7
2651791.76	713021.2	13-11-2024	20:17.9	0.3	-41.62	7
2651793.92	713021.64	13-11-2024	20:18.9	0.3	-41.6	7
2651796.08	713022.09	13-11-2024	20:19.9	0.3	-41.6	7
2651798.22	713022.47	13-11-2024	20:21.1	17.91	-59.23	7
2651800.34	713022.83	13-11-2024	20:21.9	17.86	-59.18	7
2651802.46	713023.16	13-11-2024	20:23.0	17.8	-59.11	7
2651804.57	713023.48	13-11-2024	20:23.9	17.73	-59.05	7
2651806.7	713023.76	13-11-2024	20:24.9	17.67	-59.02	7
2651808.81	713024.03	13-11-2024	20:26.1	17.6	-58.97	7
2651810.91	713024.26	13-11-2024	20:26.9	17.55	-58.92	7
2651813.01	713024.48	13-11-2024	20:27.9	17.51	-58.87	7
2651815.09	713024.71	13-11-2024	20:28.9	17.51	-58.88	7
2651817.15	713024.88	13-11-2024	20:29.9	17.45	-58.79	7
2651819.21	713025.12	13-11-2024	20:30.9	17.37	-58.75	7
2651821.28	713025.34	13-11-2024	20:32.0	17.36	-58.76	7
2651823.35	713025.58	13-11-2024	20:32.9	17.4	-58.8	7
2651825.43	713025.83	13-11-2024	20:34.0	17.3	-58.72	7
2651827.53	713026.12	13-11-2024	20:34.9	17.26	-58.73	7
2651829.62	713026.41	13-11-2024	20:35.9	17.29	-58.76	7
2651831.71	713026.73	13-11-2024	20:36.9	17.24	-58.7	7
2651833.8	713027.06	13-11-2024	20:37.9	17.24	-58.69	7
2651835.9	713027.43	13-11-2024	20:38.9	17.29	-58.73	7
2651838.01	713027.82	13-11-2024	20:39.9	17.29	-58.74	7
2651840.11	713028.25	13-11-2024	20:41.1	17.29	-58.71	7
2651842.22	713028.71	13-11-2024	20:41.9	17.32	-58.77	7
2651844.32	713029.19	13-11-2024	20:42.9	17.33	-58.75	7
2651846.44	713029.69	13-11-2024	20:43.9	17.37	-58.81	7
2651848.57	713030.2	13-11-2024	20:44.9	17.42	-58.86	7
2651850.67	713030.71	13-11-2024	20:45.9	17.43	-58.86	7
2651852.69	713031.19	13-11-2024	20:46.9	17.46	-58.89	7
2651854.62	713031.61	13-11-2024	20:47.9	17.55	-58.98	7
2651856.44	713031.98	13-11-2024	20:48.9	17.51	-58.95	7
2651858.11	713032.26	13-11-2024	20:49.9	17.6	-59.05	7
2651859.61	713032.43	13-11-2024	20:51.1	17.58	-59.01	7
2651860.95	713032.52	13-11-2024	20:51.9	17.58	-59.05	7
2651862.14	713032.51	13-11-2024	20:52.9	17.64	-59.09	7
2651863.21	713032.45	13-11-2024	20:53.9	17.7	-59.17	7
2651864.15	713032.31	13-11-2024	20:54.9	17.67	-59.12	7
2651867.29	713016.52	13-11-2024	21:13.9	17.88	-59.16	8
2651866.67	713015.96	13-11-2024	21:14.9	17.82	-59.17	8
2651865.97	713015.48	13-11-2024	21:15.9	17.82	-59.21	8
2651865.23	713015.04	13-11-2024	21:16.9	17.77	-59.16	8
2651864.46	713014.67	13-11-2024	21:18.0	17.94	-59.33	8
2651863.64	713014.34	13-11-2024	21:18.9	17.76	-59.17	8
2651862.74	713014.01	13-11-2024	21:20.0	17.73	-59.14	8
2651861.75	713013.65	13-11-2024	21:20.9	17.71	-59.15	8
2651860.66	713013.28	13-11-2024	21:21.9	17.68	-59.11	8
2651859.47	713012.86	13-11-2024	21:22.9	17.68	-59.09	8
2651858.18	713012.42	13-11-2024	21:23.9	17.64	-59.06	8
2651856.77	713011.94	13-11-2024	21:24.9	17.6	-59	8
2651855.22	713011.39	13-11-2024	21:26.1	17.54	-58.94	8
2651853.55	713010.79	13-11-2024	21:26.9	17.57	-58.98	8
2651851.76	713010.14	13-11-2024	21:27.9	17.48	-58.87	8
2651849.9	713009.46	13-11-2024	21:28.9	17.45	-58.87	8
2651847.93	713008.75	13-11-2024	21:29.9	17.45	-58.88	8
2651845.87	713008	13-11-2024	21:31.0	17.45	-58.88	8
2651843.78	713007.28	13-11-2024	21:31.9	17.39	-58.81	8
2651841.67	713006.65	13-11-2024	21:33.0	17.42	-58.85	8
2651839.56	713006.12	13-11-2024	21:33.9	17.34	-58.78	8
2651837.5	713005.71	13-11-2024	21:35.0	17.37	-58.82	8
2651835.42	713005.34	13-11-2024	21:36.1	17.39	-58.85	8
2651833.35	713005.04	13-11-2024	21:37.0	17.37	-58.86	8
2651831.27	713004.79	13-11-2024	21:37.9	17.4	-58.9	8
2651829.13	713004.53	13-11-2024	21:38.9	17.39	-58.91	8
2651826.95	713004.29	13-11-2024	21:39.9	17.42	-58.95	8
2651824.76	713004.06	13-11-2024	21:41.1	17.42	-58.95	8
2651822.53	713003.86	13-11-2024	21:41.9	17.48	-59.04	8
2651820.27	713003.64	13-11-2024	21:43.0	17.54	-59.06	8
2651817.97	713003.42	13-11-2024	21:43.9	17.68	-59.16	8
2651815.67	713003.19	13-11-2024	21:44.9	17.7	-59.14	8
2651813.34	713002.95	13-11-2024	21:45.9	17.73	-59.16	8
2651810.97	713002.69	13-11-2024	21:46.9	17.85	-59.26	8
2651808.58	713002.39	13-11-2024	21:47.9	17.91	-59.3	8
2651806.16	713002.11	13-11-2024	21:48.9	0.3	-41.67	8
2651803.75	713001.8	13-11-2024	21:49.9	0.3	-41.66	8
2651801.33	713001.48	13-11-2024	21:51.1	0.3	-41.64	8
2651798.88	713001.1	13-11-2024	21:52.0	0.3	-41.61	8
2651796.43	713000.72	13-11-2024	21:52.9	0.3	-41.61	8
2651793.95	713000.3	13-11-2024	21:53.9	0.3	-41.64	8
2651791.45	712999.85	13-11-2024	21:54.9	0.3	-41.64	8
2651788.91	712999.38	13-11-2024	21:56.1	0.3	-41.62	8
2651786.34	712998.9	13-11-2024	21:56.9	0.3	-41.62	8
2651783.75	712998.4	13-11-2024	21:57.9	0.3	-41.67	8
2651781.15	712997.87	13-11-2024	21:58.9	0.3	-41.67	8
2651778.54	712997.31	13-11-2024	22:00.0	0.3	-41.69	8
2651775.91	712996.76	13-11-2024	22:01.0	0.3	-41.69	8
2651773.28	712996.22	13-11-2024	22:01.9	0.3	-41.7	8
2651767.98	712995.07	13-11-2024	22:03.9	0.3	-41.69	8
2651770.64	712995.65	13-11-2024	22:02.9	0.3	-41.69	8
2651765.31	712994.49	13-11-2024	22:05.0	0.3	-41.67	8
2651762.65	712993.91	13-11-2024	22:06.0	0.3	-41.65	8
2651759.96	712993.33	13-11-2024	22:07.0	0.3	-41.63	8
2651757.26	712992.76	13-11-2024	22:08.0	0.3	-41.65	8
2651754.56	712992.23	13-11-2024	22:09.0	0.3	-41.64	8
2651751.85	712991.71	13-11-2024	22:10.0	0.3	-41.67	8
2651749.12	712991.2	13-11-2024	22:10.9	0.3	-41.67	8
2651746.39	712990.7	13-11-2024	22:12.0	0.3	-41.66	8
2651743.67	712990.22	13-11-2024	22:12.9	0.3	-41.68	8
2651740.92	712989.74	13-11-2024	22:13.9	0.3	-41.68	8
2651738.18	712989.28	13-11-2024	22:15.0	0.3	-41.67	8
2651735.45	712988.81	13-11-2024	22:16.1	0.3	-41.66	8
2651732.69	712988.37	13-11-2024	22:16.9	0.3	-41.65	8
2651729.94	712987.93	13-11-2024	22:17.9	0.3	-41.63	8
2651727.18	712987.54	13-11-2024	22:18.9	0.3	-41.65	8
2651724.43	712987.15	13-11-2024	22:19.9	0.3	-41.66	8
2651721.64	712986.77	13-11-2024	22:21.1	0.3	-41.64	8
2651718.87	712986.43	13-11-2024	22:21.9	0.3	-41.67	8
2651716.1	712986.11	13-11-2024	22:23.0	0.3	-41.69	8
2651713.31	712985.8	13-11-2024	22:23.9	0.3	-41.65	8
2651710.52	712985.47	13-11-2024	22:25.0	0.3	-41.67	8
2651707.72	712985.17	13-11-2024	22:25.9	0.3	-41.66	8
2651704.93	712984.88	13-11-2024	22:26.9	0.3	-41.68	8
2651702.14	712984.56	13-11-2024	22:27.9	0.3	-41.67	8
2651699.38	712984.25	13-11-2024	22:28.9	0.3	-41.72	8
2651696.61	712983.93	13-11-2024	22:30.0	0.3	-41.69	8
2651693.85	712983.59	13-11-2024	22:31.1	0.3	-41.72	8
2651691.09	712983.24	13-11-2024	22:31.9	17.7	-59.15	8
2651685.61	712982.46	13-11-2024	22:33.9	16.32	-57.72	8
2651688.34	712982.85	13-11-2024	22:32.9	16.32	-57.72	8
2651682.89	712982.04	13-11-2024	22:34.9	15.7	-57.08	8
2651680.17	712981.64	13-11-2024	22:36.0	14.01	-55.38	8
2651677.45	712981.2	13-11-2024	22:36.9	13.56	-54.91	8
2651674.73	712980.76	13-11-2024	22:38.0	13.33	-54.66	8
2651672.01	712980.29	13-11-2024	22:38.9	12.88	-54.22	8
2651666.58	712979.33	13-11-2024	22:41.1	12.36	-53.69	8
2651663.86	712978.8	13-11-2024	22:41.9	12.05	-53.37	8
2651661.13	712978.26	13-11-2024	22:43.0	11.72	-53.03	8
2651658.42	712977.73	13-11-2024	22:43.9	11.31	-52.64	8
2651655.71	712977.17	13-11-2024	22:45.0	10.95	-52.27	8
2651652.98	712976.59	13-11-2024	22:46.1	10.88	-52.2	8
2651650.26	712976.02	13-11-2024	22:47.0	10.74	-52.05	8
2651647.53	712975.43	13-11-2024	22:47.9	10.49	-51.83	8
2651644.81	712974.83	13-11-2024	22:48.9	10.3	-51.64	8
2651642.1	712974.21	13-11-2024	22:49.9	10.12	-51.43	8
2651639.37	712973.6	13-11-2024	22:51.0	10	-51.33	8
2651636.66	712973	13-11-2024	22:51.9	10.03	-51.38	8
2651633.94	712972.38	13-11-2024	22:52.9	10	-51.36	8
2651631.22	712971.75	13-11-2024	22:53.9	10.03	-51.35	8
2651628.5	712971.13	13-11-2024	22:55.0	10.03	-51.36	8
2651625.76	712970.52	13-11-2024	22:56.0	10	-51.37	8
2651623.03	712969.9	13-11-2024	22:57.0	10	-51.35	8
2651620.29	712969.28	13-11-2024	22:57.9	10	-51.3	8
2651617.57	712968.68	13-11-2024	22:59.0	9.84	-51.12	8
2651614.84	712968.08	13-11-2024	22:59.9	9.6	-50.89	8
2651612.12	712967.49	13-11-2024	23:01.0	9.38	-50.65	8
2651609.39	712966.84	13-11-2024	23:01.9	9.23	-50.5	8
2651606.68	712966.26	13-11-2024	23:03.0	8.88	-50.14	8
2651603.95	712965.68	13-11-2024	23:03.9	8.86	-50.11	8
2651601.23	712965.08	13-11-2024	23:04.9	8.66	-49.9	8
2651598.48	712964.52	13-11-2024	23:05.9	8.63	-49.85	8
2651595.79	712963.97	13-11-2024	23:06.9	8.63	-49.87	8
2651593.16	712963.48	13-11-2024	23:08.0	8.69	-50.01	8
2651590.6	712963.02	13-11-2024	23:09.0	8.7	-50.02	8
2651588.1	712962.57	13-11-2024	23:09.9	8.75	-50.05	8
2651585.64	712962.2	13-11-2024	23:11.0	8.82	-50.12	8
2651583.22	712961.84	13-11-2024	23:11.9	8.86	-50.2	8
2651580.84	712961.51	13-11-2024	23:12.9	9	-50.38	8
2651578.49	712961.2	13-11-2024	23:13.9	9.13	-50.52	8
2651576.18	712960.93	13-11-2024	23:15.0	8.49	-49.91	8
2651573.88	712960.7	13-11-2024	23:16.0	7.9	-49.33	8
2651571.62	712960.49	13-11-2024	23:17.0	7.4	-48.84	8
2651569.4	712960.29	13-11-2024	23:18.0	6.6	-48.05	8
2651567.22	712960.09	13-11-2024	23:18.9	5.16	-46.57	8
2651565.05	712959.93	13-11-2024	23:19.9	5.25	-46.67	8
2651562.93	712959.77	13-11-2024	23:21.1	5.25	-46.69	8
2651558.79	712959.49	13-11-2024	23:22.9	5.12	-46.54	8
2651560.84	712959.63	13-11-2024	23:22.0	5.12	-46.54	8
2651556.75	712959.37	13-11-2024	23:23.9	5.22	-46.65	8
2651554.79	712959.25	13-11-2024	23:25.0	5.08	-46.53	8
2651552.87	712959.14	13-11-2024	23:26.1	5.03	-46.5	8
2651550.99	712959.03	13-11-2024	23:26.9	5.05	-46.49	8
2651549.17	712958.95	13-11-2024	23:27.9	4.9	-46.37	8
2651547.42	712958.89	13-11-2024	23:28.9	4.87	-46.4	8
2651545.77	712958.8	13-11-2024	23:30.0	4.85	-46.4	8
2651544.16	712958.71	13-11-2024	23:31.1	4.71	-46.25	8
2651542.64	712958.62	13-11-2024	23:31.9	4.63	-46.19	8
2651541.2	712958.49	13-11-2024	23:32.9	4.2	-45.77	8
2651539.81	712958.36	13-11-2024	23:33.9	3.97	-45.52	8
2651538.46	712958.2	13-11-2024	23:34.9	4.22	-45.74	8
2651537.14	712957.99	13-11-2024	23:36.0	4.44	-46	8
2651535.82	712957.75	13-11-2024	23:36.9	4.34	-45.91	8
2651534.59	712957.53	13-11-2024	23:37.9	4.1	-45.65	8
2651533.42	712957.3	13-11-2024	23:39.0	4.44	-45.96	8
2651532.36	712957.11	13-11-2024	23:39.9	4.16	-45.69	8
2651531.37	712956.96	13-11-2024	23:41.0	3.83	-45.35	8
2651530.48	712956.83	13-11-2024	23:41.9	3.7	-45.25	8
2651529.63	712956.67	13-11-2024	23:43.0	3.48	-45.02	8
2651528.84	712956.52	13-11-2024	23:43.9	3.31	-44.83	8
2651528.14	712956.36	13-11-2024	23:44.9	3.23	-44.73	8
2651527.53	712956.22	13-11-2024	23:46.0	3.17	-44.64	8
2651526.98	712956.09	13-11-2024	23:46.9	3.08	-44.54	8
2651526.51	712955.96	13-11-2024	23:47.9	3.09	-44.55	8
2651526.08	712955.84	13-11-2024	23:48.9	3.06	-44.47	8
2651525.72	712955.68	13-11-2024	23:49.9	3.03	-44.43	8
2651525.39	712955.46	13-11-2024	23:51.0	3.06	-44.44	8
2651525.14	712955.2	13-11-2024	23:51.9	3.03	-44.41	8
2651523.58	712941.39	13-11-2024	24:11.1	1.95	-43.26	9
2651523.9	712940.74	13-11-2024	24:11.9	1.83	-43.14	9
2651524.27	712940.1	13-11-2024	24:13.0	1.91	-43.22	9
2651524.72	712939.47	13-11-2024	24:14.0	2.4	-43.73	9
2651525.2	712938.87	13-11-2024	24:14.9	2.29	-43.59	9
2651525.68	712938.31	13-11-2024	24:15.9	2.31	-43.62	9
2651526.21	712937.82	13-11-2024	24:17.0	2.62	-43.93	9
2651526.72	712937.22	13-11-2024	24:17.9	3.17	-44.41	9
2651527.3	712936.75	13-11-2024	24:18.9	3.31	-44.59	9
2651527.83	712936.24	13-11-2024	24:19.9	3.26	-44.43	9
2651528.42	712935.89	13-11-2024	24:21.1	3.17	-44.38	9
2651529.02	712935.49	13-11-2024	24:21.9	3.06	-44.26	9
2651529.67	712935.12	13-11-2024	24:22.9	2.78	-43.95	9
2651530.4	712934.79	13-11-2024	24:23.9	2.75	-43.89	9
2651531.2	712934.5	13-11-2024	24:24.9	2.87	-44.01	9
2651532.1	712934.26	13-11-2024	24:26.0	3.17	-44.32	9
2651533.08	712934.08	13-11-2024	24:27.0	4.37	-45.48	9
2651534.18	712933.97	13-11-2024	24:27.9	4.22	-45.32	9
