N,E,D,T,DBS,UK,Chainage,WL,RL
2651797.36,712408.2,13-11-2024,0.64096875,16.83,-64.29,3564,7.148,-9.682
2651794.42,712407.91,13-11-2024,0.640981134,16.16,-63.63,3564,7.148,-9.012
2651791.48,712407.68,13-11-2024,0.640991782,12.65,-60.19,3564,7.148,-5.502
2651788.57,712407.4,13-11-2024,0.641003009,11.41,-58.99,3564,7.148,-4.262
2651785.73,712407.13,13-11-2024,0.641015394,11.48,-59.02,3564,7.148,-4.332
2651782.96,712406.78,13-11-2024,0.641026157,12.68,-60.23,3564,7.148,-5.532
2651780.29,712406.43,13-11-2024,0.641039815,11.87,-59.44,3564,7.148,-4.722
2651777.75,712406.01,13-11-2024,0.641049306,11.77,-59.31,3564,7.148,-4.622
2651775.32,712405.57,13-11-2024,0.641061343,11.69,-59.17,3564,7.148,-4.542
2651772.93,712405.1,13-11-2024,0.641073148,11.41,-58.88,3564,7.148,-4.262
2651770.63,712404.64,13-11-2024,0.641083912,10.86,-58.32,3564,7.148,-3.712
2651768.43,712404.15,13-11-2024,0.641097338,11.23,-58.75,3564,7.148,-4.082
2651766.29,712403.67,13-11-2024,0.641107407,11.01,-58.43,3564,7.148,-3.862
2651764.23,712403.16,13-11-2024,0.64111875,11.03,-58.43,3564,7.148,-3.882
2651762.23,712402.71,13-11-2024,0.641130556,10.55,-57.85,3564,7.148,-3.402
2651760.29,712402.24,13-11-2024,0.641142245,10.08,-57.35,3564,7.148,-2.932
2651758.38,712401.81,13-11-2024,0.641155093,11.16,-58.43,3564,7.148,-4.012
2651756.55,712401.39,13-11-2024,0.641165278,11.13,-58.36,3564,7.148,-3.982
2651754.77,712400.98,13-11-2024,0.641177083,11.1,-58.26,3564,7.148,-3.952
2651753.02,712400.61,13-11-2024,0.641188657,10.57,-57.73,3564,7.148,-3.422
2651751.31,712400.24,13-11-2024,0.641199653,10.26,-57.4,3564,7.148,-3.112
2651749.64,712399.9,13-11-2024,0.641212847,9.99,-57.1,3564,7.148,-2.842
2651748,712399.57,13-11-2024,0.641223495,9.8,-57.02,3564,7.148,-2.652
2651746.36,712399.26,13-11-2024,0.641234606,9.52,-56.72,3564,7.148,-2.372
2651744.76,712398.92,13-11-2024,0.641246065,9.49,-56.58,3564,7.148,-2.342
2651743.2,712398.64,13-11-2024,0.641258102,9.43,-56.52,3564,7.148,-2.282
2651741.67,712398.38,13-11-2024,0.641270833,9.43,-56.59,3564,7.148,-2.282
2651740.17,712398.09,13-11-2024,0.641280787,9.5,-56.62,3564,7.148,-2.352
2651738.7,712397.79,13-11-2024,0.641292361,9.46,-56.55,3564,7.148,-2.312
2651737.24,712397.52,13-11-2024,0.641304167,9.46,-56.58,3564,7.148,-2.312
2651735.79,712397.31,13-11-2024,0.641315509,9.34,-56.56,3564,7.148,-2.192
2651734.38,712397.04,13-11-2024,0.641328935,9.13,-56.36,3564,7.148,-1.982
2651732.97,712396.78,13-11-2024,0.641338657,9.18,-56.4,3564,7.148,-2.032
2651731.59,712396.49,13-11-2024,0.641350231,8.95,-56.15,3564,7.148,-1.802
2651730.22,712396.29,13-11-2024,0.641361921,8.72,-55.99,3564,7.148,-1.572
2651728.86,712396.04,13-11-2024,0.641373958,8.45,-55.72,3564,7.148,-1.302
2651727.52,712395.77,13-11-2024,0.641386806,8.2,-55.46,3564,7.148,-1.052
2651726.17,712395.53,13-11-2024,0.641396991,8.14,-55.4,3564,7.148,-0.992
2651724.85,712395.34,13-11-2024,0.641408565,7.9,-55.24,3564,7.148,-0.752
2651723.54,712395.13,13-11-2024,0.641420023,6.97,-54.37,3564,7.148,0.178
2651722.26,712394.89,13-11-2024,0.641431481,7.35,-54.69,3564,7.148,-0.202
2651720.99,712394.71,13-11-2024,0.641444097,6.78,-54.16,3564,7.148,0.368
2651719.73,712394.54,13-11-2024,0.64145463,6.47,-53.9,3564,7.148,0.678
2651718.5,712394.35,13-11-2024,0.641466667,6.53,-53.98,3564,7.148,0.618
2651717.26,712394.14,13-11-2024,0.641478588,6.9,-54.32,3564,7.148,0.248
2651716.03,712393.96,13-11-2024,0.64148912,6.3,-53.68,3564,7.148,0.848
2651714.81,712393.75,13-11-2024,0.641502315,4.17,-51.55,3564,7.148,2.978
2651713.59,712393.58,13-11-2024,0.641512384,6.04,-53.4,3564,7.148,1.108
2651712.4,712393.37,13-11-2024,0.641523843,5.73,-53.09,3564,7.148,1.418
2651711.22,712393.2,13-11-2024,0.64153588,5.56,-52.98,3564,7.148,1.588
2651710.04,712393,13-11-2024,0.641547338,5.4,-52.93,3564,7.148,1.748
2651708.89,712392.79,13-11-2024,0.641559954,5.31,-52.83,3564,7.148,1.838
2651707.75,712392.58,13-11-2024,0.641570486,5.28,-52.81,3564,7.148,1.868
2651706.61,712392.42,13-11-2024,0.641582176,5.27,-52.81,3564,7.148,1.878
2651705.52,712392.2,13-11-2024,0.641593403,5.21,-52.71,3564,7.148,1.938
2651704.41,712392,13-11-2024,0.641605324,5.19,-52.65,3564,7.148,1.958
2651703.31,712391.78,13-11-2024,0.641617824,5.15,-52.59,3564,7.148,1.998
2651702.2,712391.61,13-11-2024,0.641628588,5.08,-52.56,3564,7.148,2.068
2651701.1,712391.41,13-11-2024,0.641640046,5,-52.43,3564,7.148,2.148
2651700,712391.21,13-11-2024,0.641651852,4.93,-52.37,3564,7.148,2.218
2651698.97,712391.05,13-11-2024,0.641663542,4.84,-52.33,3564,7.148,2.308
2651697.99,712390.94,13-11-2024,0.641675694,4.75,-52.33,3564,7.148,2.398
2651697.1,712390.81,13-11-2024,0.641685764,4.71,-52.27,3564,7.148,2.438
2651696.25,712390.69,13-11-2024,0.641697569,4.65,-52.17,3564,7.148,2.498
2651695.46,712390.59,13-11-2024,0.641709144,4.62,-52.18,3564,7.148,2.528
2651694.71,712390.54,13-11-2024,0.641720833,4.57,-52.18,3564,7.148,2.578
2651694.03,712390.45,13-11-2024,0.641733681,4.57,-52.16,3564,7.148,2.578
2651693.43,712390.35,13-11-2024,0.641743981,4.6,-52.14,3564,7.148,2.548
2651692.97,712390.27,13-11-2024,0.641755556,3.68,-51.28,3564,7.148,3.468
2651692.61,712390.23,13-11-2024,0.641767014,3.6,-51.2,3564,7.148,3.548
2651692.35,712390.14,13-11-2024,0.641778819,3.43,-51.08,3564,7.148,3.718
2651692.13,712390.06,13-11-2024,0.641791435,3.31,-50.87,3564,7.148,3.838
2651691.95,712389.99,13-11-2024,0.641801968,3.24,-50.79,3564,7.148,3.908
2651691.74,712389.93,13-11-2024,0.641813194,3.18,-50.72,3564,7.148,3.968
2651691.54,712389.86,13-11-2024,0.641825231,3.17,-50.68,3564,7.148,3.978
2651691.35,712389.77,13-11-2024,0.641836227,3.15,-50.63,3564,7.148,3.998
2651691.16,712389.65,13-11-2024,0.641849769,3.11,-50.59,3564,7.148,4.038
2651690.96,712389.52,13-11-2024,0.641860185,3.08,-50.53,3564,7.148,4.068
2651690.78,712389.36,13-11-2024,0.641871412,3.08,-50.49,3564,7.148,4.068
2651690.61,712389.2,13-11-2024,0.641882986,3,-50.41,3564,7.148,4.148
2651690.43,712389.03,13-11-2024,0.641894213,3.02,-50.44,3564,7.148,4.128
2651690.28,712388.9,13-11-2024,0.641907292,2.94,-50.37,3564,7.148,4.208
2651690.12,712388.74,13-11-2024,0.641918287,2.86,-50.24,3564,7.148,4.288
2651690,712388.61,13-11-2024,0.641929861,2.9,-50.29,3564,7.148,4.248
2651689.86,712388.46,13-11-2024,0.641940972,2.91,-50.33,3564,7.148,4.238
2651689.74,712388.34,13-11-2024,0.641952431,2.86,-50.43,3564,7.148,4.288
2651689.57,712388.18,13-11-2024,0.641965162,2.87,-50.52,3564,7.148,4.278
2651689.39,712388.01,13-11-2024,0.64197581,2.83,-50.45,3564,7.148,4.318
2651689.23,712387.85,13-11-2024,0.641987269,2.83,-50.58,3564,7.148,4.318
2651689.07,712387.7,13-11-2024,0.641998611,2.83,-50.65,3564,7.148,4.318
2651688.94,712387.54,13-11-2024,0.642010185,2.77,-50.73,3564,7.148,4.378
2651688.75,712387.39,13-11-2024,0.642023611,2.77,-50.72,3564,7.148,4.378
2651688.62,712387.24,13-11-2024,0.642033102,2.72,-50.7,3564,7.148,4.428
2651688.43,712387.06,13-11-2024,0.642044676,2.78,-50.72,3564,7.148,4.368
2651688.31,712386.95,13-11-2024,0.642056366,2.68,-50.71,3564,7.148,4.468
2651688.12,712386.78,13-11-2024,0.642068171,2.68,-50.6,3564,7.148,4.468
2651687.99,712386.64,13-11-2024,0.642080787,2.5,-50.35,3564,7.148,4.648
2651687.8,712386.47,13-11-2024,0.642091319,2.63,-50.43,3564,7.148,4.518
2651687.67,712386.36,13-11-2024,0.642103009,2.57,-50.42,3564,7.148,4.578
2651687.51,712386.21,13-11-2024,0.642114236,2.59,-50.42,3564,7.148,4.558
2651687.37,712386.08,13-11-2024,0.642125926,2.56,-50.33,3564,7.148,4.588
2651687.22,712385.92,13-11-2024,0.642138657,2.54,-50.29,3564,7.148,4.608
2651687.09,712385.82,13-11-2024,0.642148843,2.44,-50.24,3564,7.148,4.708
