712895.1,2652094.38,6.848
712893.93,2652092.3,6.848
712892.82,2652090.18,6.848
712891.75,2652088,6.848
712890.77,2652085.76,6.848
712889.89,2652083.49,6.798
712889.14,2652081.15,6.848
712888.49,2652078.78,5.948
712887.96,2652076.38,6.848
712887.49,2652073.99,6.848
712887.06,2652071.56,6.848
712886.66,2652069.07,6.848
712886.28,2652066.54,6.848
712885.94,2652063.96,6.848
712885.65,2652061.33,6.848
712885.38,2652058.68,6.338
712885.12,2652056.01,6.848
712884.91,2652053.31,6.848
712884.71,2652050.6,6.848
712884.53,2652047.88,6.848
712884.33,2652045.14,6.848
712884.16,2652042.41,6.848
712883.98,2652039.7,6.778
712883.83,2652036.95,6.848
712883.63,2652034.21,6.848
712883.47,2652031.45,6.848
712883.27,2652028.7,6.848
712883.07,2652025.95,6.848
712882.87,2652023.2,6.848
712882.65,2652020.45,5.978
712882.44,2652017.71,6.848
712882.19,2652014.99,6.848
712881.94,2652012.3,6.848
712881.65,2652009.64,6.848
712881.35,2652006.93,6.848
712880.99,2652004.24,6.848
712880.65,2652001.57,6.848
712880.3,2651998.88,6.848
712879.9,2651996.21,6.848
712879.53,2651993.52,6.848
712879.1,2651990.87,6.508
712878.69,2651988.2,5.918
712878.28,2651985.56,6.848
712877.86,2651982.88,6.848
712877.42,2651980.21,6.848
712877.03,2651977.53,6.848
712876.59,2651974.86,6.848
712876.17,2651972.15,6.848
712875.75,2651969.48,6.848
712875.38,2651966.8,6.848
712874.98,2651964.12,6.848
712874.59,2651961.4,6.848
712874.16,2651958.72,6.848
712873.82,2651956.02,6.848
712873.41,2651953.34,6.848
712873.04,2651950.63,5.058
712872.65,2651947.93,6.848
712872.26,2651945.24,6.848
712871.86,2651942.54,5.978
712871.45,2651939.84,5.538
712871.04,2651937.11,6.848
712870.59,2651934.4,6.848
712870.17,2651931.69,6.848
712869.71,2651929.01,6.848
712869.25,2651926.32,6.848
712868.78,2651923.65,6.848
712868.3,2651920.96,6.848
712867.81,2651918.29,6.848
712867.29,2651915.61,6.348
712866.82,2651912.97,6.848
712866.32,2651910.3,6.848
712865.82,2651907.63,6.848
712865.3,2651904.98,6.848
712864.79,2651902.3,5.198
712864.25,2651899.65,6.848
712863.72,2651896.98,6.848
712863.17,2651894.32,6.848
712862.64,2651891.66,6.848
712862.08,2651889.01,6.848
712861.53,2651886.35,6.848
712860.98,2651883.68,6.848
712860.46,2651881,6.848
712859.98,2651878.33,6.848
712859.49,2651875.64,6.748
712859.02,2651872.94,6.848
712858.58,2651870.23,6.848
712858.14,2651867.53,5.858
712857.71,2651864.81,5.768
712857.29,2651862.09,6.848
712856.87,2651859.38,6.848
712856.47,2651856.67,6.168
712856.02,2651853.99,6.848
712855.61,2651851.3,6.848
712855.19,2651848.59,6.848
712854.78,2651845.9,6.808
712854.38,2651843.21,6.848
712853.99,2651840.52,-10.682
712853.58,2651837.82,-10.582
712853.19,2651835.1,-10.482
712852.78,2651832.41,-10.422
712852.39,2651829.72,-10.402
712851.98,2651827.02,-10.282
712851.61,2651824.33,-10.222
712851.23,2651821.64,-10.242
712850.85,2651818.94,-10.222
712850.48,2651816.21,-10.192
712850.07,2651813.49,-10.252
712849.7,2651810.79,-10.272
712849.31,2651808.07,-10.342
712848.96,2651805.35,-10.462
712848.58,2651802.64,-10.562
712848.22,2651799.89,-10.762
712847.82,2651797.16,6.848
712847.46,2651794.43,6.848
712847.09,2651791.66,6.848
712846.71,2651788.91,6.848
712846.35,2651786.16,6.848
712843.32,2651761.33,6.848
712843.06,2651758.57,6.848
712842.72,2651755.84,6.848
712842.47,2651753.09,6.848
712842.18,2651750.36,6.848
712841.92,2651747.64,3.038
712841.66,2651744.92,6.848
712841.38,2651742.22,-9.992
712841.11,2651739.53,-5.842
712840.83,2651736.87,-5.412
712840.53,2651734.2,-5.132
712840.21,2651731.56,-4.932
712839.87,2651728.91,-4.782
712839.51,2651726.27,-4.632
712839.1,2651723.65,-4.622
712838.72,2651721.02,-4.532
712838.32,2651718.43,-4.532
712837.88,2651715.78,-4.292
712837.41,2651713.12,-4.142
712836.94,2651710.47,-4.102
712836.49,2651707.83,-4.222
712836.02,2651705.21,-3.862
712835.54,2651702.57,-3.792
712835.04,2651699.94,-3.622
712834.54,2651697.31,-3.462
712834.02,2651694.68,-3.272
712833.51,2651692.05,-3.092
712832.98,2651689.42,-2.882
712832.46,2651686.76,-2.682
712831.95,2651684.1,-2.352
712831.44,2651681.49,-2.252
712830.93,2651678.86,-2.042
712830.39,2651676.25,-1.832
712829.86,2651673.61,-1.712
712829.31,2651670.97,-1.402
712828.79,2651668.31,-1.202
712828.25,2651665.67,-1.032
712827.76,2651663.02,-0.772
712827.25,2651660.36,-0.742
712826.73,2651657.69,-0.492
712826.24,2651655.02,-0.372
712825.76,2651652.36,-0.232
712825.3,2651649.73,-0.122
712824.86,2651647.2,-0.042
712824.47,2651644.78,-0.032
712824.13,2651642.44,-0.012
712823.8,2651640.19,0.108
712823.48,2651638.01,0.238
712823.19,2651635.9,0.608
712822.93,2651633.86,0.678
712822.67,2651631.88,0.858
712822.41,2651629.94,0.978
712822.17,2651628.06,1.068
712821.95,2651626.21,1.098
712821.72,2651624.42,1.138
712821.52,2651622.65,1.188
712821.32,2651620.93,1.248
712821.13,2651619.23,1.328
712820.95,2651617.57,1.328
712820.78,2651615.94,1.378
712820.64,2651614.35,1.408
712820.5,2651612.77,1.388
712820.34,2651611.23,1.388
712820.22,2651609.72,1.318
712820.09,2651608.26,1.358
712819.96,2651606.79,1.358
712819.82,2651605.36,1.388
712819.7,2651603.95,1.418
712819.57,2651602.56,1.378
712819.47,2651601.2,1.348
712819.36,2651599.85,1.348
712819.24,2651598.53,1.278
712819.13,2651597.21,1.198
712819.03,2651595.96,1.218
712818.92,2651594.74,1.218
712818.82,2651593.56,1.478
712818.72,2651592.44,1.558
712818.62,2651591.39,1.728
712818.5,2651590.36,1.838
712818.36,2651589.38,1.898
712818.22,2651588.43,1.778
712818.08,2651587.55,1.598
712817.89,2651586.67,1.568
712817.7,2651585.84,1.788
712817.49,2651585.04,1.818
712817.27,2651584.27,1.938
712817.03,2651583.52,2.038
712816.77,2651582.81,2.058
712816.49,2651582.14,2.128
712816.18,2651581.47,2.098
712815.82,2651580.84,2.098
712815.46,2651580.21,2.408
712815.08,2651579.62,2.548
712814.69,2651579.05,2.608
712814.29,2651578.51,2.708
712813.89,2651578.02,2.758
712813.47,2651577.54,2.768
712813.05,2651577.06,2.768
712812.61,2651576.61,2.678
712812.16,2651576.22,2.408
712811.68,2651575.8,2.388
712811.19,2651575.43,2.638
712810.69,2651575.07,2.898
712810.17,2651574.73,3.138
712795.66,2651571.01,3.418
712795.39,2651571.14,3.518
712795.16,2651571.32,3.578
712794.96,2651571.53,3.658
712794.8,2651571.79,3.728
712794.6,2651572.04,3.878
712794.45,2651572.32,3.948
712794.25,2651572.58,3.888
712794.1,2651572.89,4.028
712793.93,2651573.19,4.068
712793.82,2651573.55,4.208
712793.68,2651573.9,3.868
712793.6,2651574.29,3.808
712793.52,2651574.7,3.698
712793.44,2651575.14,3.778
712793.41,2651575.64,3.838
712793.36,2651576.18,3.758
712793.35,2651576.81,3.158
712793.36,2651577.55,3.238
712793.38,2651578.45,3.388
712793.45,2651579.53,3.348
712793.54,2651580.76,2.738
712793.67,2651582.14,3.098
712793.84,2651583.66,3.048
712794.05,2651585.29,2.458
712794.31,2651587.07,2.218
712794.61,2651588.99,2.098
712794.98,2651591.01,1.988
712795.38,2651593.13,1.998
712795.86,2651595.34,2.058
712796.99,2651600,1.788
712796.39,2651597.63,1.788
712797.62,2651602.41,1.878
712798.3,2651604.88,1.808
712799,2651607.41,1.658
712799.68,2651609.97,1.498
712800.38,2651612.57,1.478
712801.04,2651615.17,1.448
712801.67,2651617.81,1.418
712802.24,2651620.47,1.298
712802.82,2651623.14,1.278
712803.34,2651625.81,1.228
712803.83,2651628.49,1.138
712804.27,2651631.2,1.038
712804.66,2651633.89,0.908
712805.04,2651636.59,0.828
712805.39,2651639.29,0.768
712805.75,2651641.97,0.268
712806.1,2651644.65,0.238
712806.5,2651647.31,0.108
712806.93,2651650,-0.012
712807.39,2651652.7,-0.202
712807.9,2651655.43,-0.282
712808.4,2651658.15,-0.442
712808.95,2651660.88,-0.572
712809.49,2651663.59,-0.812
712810.03,2651666.3,-0.922
712810.57,2651668.99,-1.092
712811.12,2651671.72,-1.282
712811.67,2651674.44,-1.432
712812.22,2651677.14,-1.772
712812.79,2651679.86,-1.972
712813.36,2651682.59,-2.232
712813.92,2651685.31,-2.602
712814.48,2651688.03,-2.782
712815.05,2651690.76,-3.092
712815.58,2651693.49,-3.272
712816.1,2651696.22,-3.392
712816.57,2651698.93,-3.672
712817.04,2651701.65,-3.832
712817.49,2651704.34,-4.072
712817.93,2651707.04,-4.622
712818.37,2651709.75,-4.722
712818.76,2651712.48,-4.732
712819.12,2651715.21,-4.782
712819.44,2651717.92,-4.822
712819.72,2651720.61,-4.962
712819.95,2651723.3,-5.102
712820.12,2651725.96,-5.062
712820.28,2651728.61,-4.932
712820.44,2651731.26,-5.032
712820.6,2651733.89,-5.092
712820.8,2651736.54,-5.212
712821.02,2651739.21,-5.192
712821.3,2651741.9,-5.222
712821.62,2651744.59,-5.362
712821.99,2651747.3,-5.412
712822.38,2651750.01,6.848
712822.81,2651752.74,6.848
712826.99,2651777.57,6.848
712827.46,2651780.32,6.848
712827.95,2651783.07,5.888
712828.41,2651785.8,6.848
712828.88,2651788.53,6.848
712829.33,2651791.26,6.848
712829.76,2651793.96,6.848
712830.18,2651796.65,6.848
712830.61,2651799.33,-10.612
712831.04,2651802.04,-10.532
712831.45,2651804.74,-10.482
712831.84,2651807.4,-10.432
712832.24,2651810.04,-10.402
712832.66,2651812.67,-10.342
712833.06,2651815.31,-10.372
712833.45,2651817.96,-10.402
712833.85,2651820.61,-10.422
712834.28,2651823.25,-10.432
712834.68,2651825.9,-10.462
712835.1,2651828.55,-10.612
712835.5,2651831.22,-10.592
712835.92,2651833.88,-10.612
712836.31,2651836.55,-10.742
712836.71,2651839.24,-10.732
712837.11,2651841.91,6.848
712837.5,2651844.58,6.848
712837.9,2651847.25,6.848
712838.3,2651849.92,6.848
712842.5,2651873.92,6.848
712842.92,2651876.61,6.138
712843.27,2651879.27,6.848
712843.57,2651881.91,6.848
712843.85,2651884.57,6.848
712844.09,2651887.19,6.848
712844.34,2651889.81,6.848
712844.58,2651892.43,6.848
712844.87,2651895.06,6.848
712845.14,2651897.69,5.238
712845.46,2651900.35,6.848
712845.79,2651903.04,6.848
712846.16,2651905.72,6.598
712846.5,2651908.35,6.848
712846.85,2651910.9,6.848
712847.13,2651913.32,6.848
712847.33,2651915.58,6.848
712834.76,2651938.37,5.608
712833.85,2651938.25,6.848
712832.98,2651937.97,6.848
712832.16,2651937.52,6.848
712831.39,2651936.93,6.848
712830.64,2651936.18,6.848
