Northing,Easting,RL,
2646888.58,715442.12,-1.99,
2646887.4,715441.51,-1.98,
2646886.19,715440.82,-1.99,
2646884.99,715440.12,-2.03,
2646883.87,715439.36,-2.07,
2646882.84,715438.64,-2.13,
2646881.91,715437.96,-2.24,
2646881.07,715437.3,-2.35,
2646880.3,715436.68,-2.5,
2646879.6,715436.11,-2.63,
2646878.95,715435.58,-2.81,
2646878.34,715435.03,-2.96,
2646877.78,715434.46,-3.11,
2646877.23,715433.96,-3.26,
2646876.7,715433.52,-3.41,
2646876.2,715433.06,-3.52,
2646875.7,715432.61,-3.64,
2646875.18,715432.24,-3.72,
2646874.61,715431.95,-3.8,
2646873.99,715431.67,-3.89,
2646873.34,715431.35,-3.96,
2646872.7,715431.04,-4,
2646872.05,715430.77,-4.05,
2646871.38,715430.49,-4.08,
2646870.76,715430.2,-4.05,
2646870.1,715429.91,-4.02,
2646869.41,715429.63,-3.99,
2646868.67,715429.34,-3.93,
2646867.85,715429.08,-3.87,
2646867,715428.81,-3.8,
2646866.14,715428.54,-3.66,
2646865.26,715428.24,-3.51,
2646864.41,715427.91,-3.37,
2646863.6,715427.56,-3.18,
2646862.8,715427.21,-3.02,
2646862,715426.82,-2.86,
2646861.17,715426.39,-2.71,
2646860.36,715425.98,-2.55,
2646859.55,715425.57,-2.4,
2646858.75,715425.12,-2.2,
2646857.96,715424.63,-1.97,
2646857.18,715424.15,-1.67,
2646856.36,715423.66,-1.36,
2646855.54,715423.12,-1.01,
2646854.74,715422.55,-0.64,
2646853.96,715422.02,-0.19,
2646853.2,715421.54,0.28,
2646852.48,715421.05,0.75,
2646851.79,715420.5,1.22,
2646851.11,715420.03,1.75,
2646850.44,715419.5,2.2,
2646849.82,715419.02,2.68,
2646849.23,715418.52,3.08,
2646848.68,715418.05,3.3,
2646848.15,715417.65,3.52,
2646847.64,715417.27,3.74,
2646847.15,715416.92,3.89,
2646846.68,715416.6,4.03,
2646845.21,715414.17,4.73,
2646845.39,715414.14,4.61,
2646845.62,715414.07,4.52,
2646845.85,715413.99,4.4,
2646846.1,715413.95,4.27,
2646846.4,715413.96,4.12,
2646846.73,715413.99,3.95,
2646847.15,715414.03,3.66,
2646847.67,715414.1,3.32,
2646848.23,715414.21,2.93,
2646848.87,715414.33,2.48,
2646849.63,715414.51,1.99,
2646850.51,715414.72,1.45,
2646851.49,715414.9,0.88,
2646852.58,715415.11,0.28,
2646853.75,715415.34,-0.33,
2646854.97,715415.65,-0.96,
2646856.25,715415.99,-1.58,
2646857.59,715416.35,-2.18,
2646859.06,715416.8,-2.76,
2646860.63,715417.4,-3.31,
2646862.27,715418.01,-3.82,
2646863.98,715418.71,-4.29,
2646865.83,715419.51,-4.72,
2646867.78,715420.46,-5.1,
2646869.84,715421.42,-5.44,
2646871.98,715422.45,-5.74,
2646874.24,715423.56,-6.01,
2646876.6,715424.71,-6.24,
2646879.03,715425.81,-6.45,
2646881.55,715426.92,-6.65,
2646884.19,715428.07,-6.83,
2646886.94,715429.24,-7.01,
2646889.78,715430.35,-7.18,
2646892.73,715431.45,-7.33,
2646895.68,715432.6,-7.46,
2646898.63,715433.85,-7.56,
2646901.59,715435.2,-7.63,
2646904.57,715436.62,-7.68,
2646907.65,715438.13,-7.69,
2646910.82,715439.79,-7.66,
2646914.1,715441.49,-7.59,
2646917.45,715443.27,-7.47,
2646920.85,715445.12,-7.31,
2646924.33,715447.06,-7.1,
2646927.91,715448.92,-6.88,
2646931.56,715450.69,-6.67,
2646935.23,715452.3,-6.49,
2646938.9,715453.55,-6.33,
2646942.42,715454.27,-6.19,
2646945.69,715454.46,-6.08,
2646948.6,715454.46,-6.01,
2646951.11,715454.32,-5.98,
2646953.39,715454.2,-5.98,
2646955.44,715454,-6.03,
2646957.26,715453.94,-6.12,
2646958.88,715454.04,-6.22,
2646960.4,715454.26,-6.3,
2646961.9,715454.57,-6.36,
2646963.42,715455.01,-6.39,
2646964.94,715455.53,-6.39,
2646966.54,715456.19,-6.36,
2646968.27,715456.96,-6.3,
2646970.1,715457.83,-6.2,
2646972.04,715458.81,-6.07,
2646974.1,715459.91,-5.91,
2646976.26,715461.08,-5.71,
2646978.54,715462.33,-5.49,
2646980.93,715463.55,-5.27,
2646983.39,715464.8,-5.04,
2646985.89,715466.08,-4.81,
2646988.43,715467.31,-4.59,
2646991,715468.53,-4.37,
2646993.63,715469.77,-4.16,
2646996.3,715471.05,-3.96,
2646998.99,715472.3,-3.77,
2647001.71,715473.57,-3.58,
2647004.45,715474.84,-3.41,
2647007.15,715476.19,-3.25,
2647009.79,715477.53,-3.1,
2647012.33,715478.83,-2.96,
2647014.8,715480.13,-2.82,
2647017.25,715481.45,-2.69,
2647019.7,715482.71,-2.56,
2647022.11,715483.91,-2.43,
2647024.5,715485.13,-2.31,
2647026.86,715486.41,-2.19,
2647029.22,715487.65,-2.07,
2647031.48,715488.84,-1.95,
2647033.63,715490.05,-1.84,
2647035.71,715491.29,-1.74,
2647037.78,715492.49,-1.64,
2647039.86,715493.7,-1.55,
2647041.9,715494.98,-1.5,
2647043.85,715496.27,-1.45,
2647045.69,715497.58,-1.4,
2647047.46,715498.93,-1.36,
2647049.15,715500.45,-1.32,
2647090.88,715489.2,0.33,
2647090.33,715487.76,0.34,
2647089.68,715486.39,0.34,
2647088.91,715485.08,0.34,
2647088.04,715483.85,0.34,
2647087.07,715482.73,0.33,
2647086,715481.63,0.3,
2647084.84,715480.56,0.27,
2647083.59,715479.6,0.23,
2647082.26,715478.76,0.18,
2647080.86,715477.98,0.14,
2647079.4,715477.24,0.1,
2647077.86,715476.62,0.07,
2647076.26,715476.1,0.03,
2647074.62,715475.62,-0.01,
2647072.9,715475.19,-0.06,
2647071.12,715474.88,-0.12,
2647069.28,715474.66,-0.19,
2647067.38,715474.46,-0.27,
2647065.41,715474.3,-0.35,
2647063.39,715474.23,-0.42,
2647061.35,715474.23,-0.51,
2647059.31,715474.22,-0.61,
2647057.26,715474.15,-0.73,
2647055.19,715474.12,-0.85,
2647053.04,715474.08,-0.96,
2647050.8,715473.99,-1.06,
2647048.48,715473.83,-1.14,
2647046.12,715473.68,-1.22,
2647043.76,715473.55,-1.29,
2647041.43,715473.32,-1.38,
2647039.09,715473.02,-1.47,
2647036.74,715472.62,-1.56,
2647034.32,715472.17,-1.62,
2647031.81,715471.57,-1.67,
2647029.24,715470.86,-1.73,
2647026.62,715470.11,-1.79,
2647023.97,715469.23,-1.89,
2647021.3,715468.42,-2.1,
2647018.63,715467.52,-2.26,
2647015.91,715466.66,-2.39,
2647013.15,715465.82,-2.5,
2647010.35,715465.02,-2.6,
2647007.51,715464.24,-2.7,
2647004.68,715463.58,-2.85,
2647001.86,715463.02,-3.03,
2646999.06,715462.45,-3.27,
2646996.28,715461.88,-3.51,
2646993.53,715461.3,-3.76,
2646990.78,715460.74,-3.94,
2646988,715460.05,-4.19,
2646985.21,715459.27,-4.48,
2646982.42,715458.47,-4.79,
2646979.68,715457.66,-5.12,
2646976.99,715456.8,-5.44,
2646974.36,715455.84,-5.73,
2646971.77,715454.82,-5.98,
2646969.19,715453.78,-6.19,
2646966.64,715452.65,-6.38,
2646964.13,715451.49,-6.54,
2646961.64,715450.35,-6.66,
2646959.17,715449.3,-6.76,
2646956.71,715448.24,-6.86,
2646954.24,715447.18,-6.96,
2646951.78,715446.14,-7.06,
2646949.34,715445.13,-7.15,
2646946.89,715444.1,-7.25,
2646944.45,715443.1,-7.35,
2646941.99,715442.18,-7.43,
2646939.55,715441.3,-7.5,
2646937.15,715440.45,-7.54,
2646934.77,715439.61,-7.57,
2646932.41,715438.76,-7.58,
2646930.09,715437.9,-7.51,
2646927.77,715437.05,-7.43,
2646925.46,715436.2,-7.34,
2646923.18,715435.41,-7.24,
2646920.91,715434.69,-7.15,
2646918.67,715433.99,-7.04,
2646916.46,715433.29,-6.95,
2646914.3,715432.58,-6.85,
2646912.22,715431.85,-6.76,
2646910.23,715431.08,-6.67,
2646908.34,715430.24,-6.59,
2646906.48,715429.28,-6.54,
2646904.6,715428.22,-6.49,
2646902.77,715427.09,-6.43,
2646900.9,715425.99,-6.39,
2646899.04,715424.8,-6.35,
2646897.17,715423.58,-6.33,
2646895.25,715422.43,-6.31,
2646893.28,715421.32,-6.32,
2646891.22,715420.24,-6.33,
2646889.1,715419.22,-6.35,
2646886.99,715418.43,-6.37,
2646884.94,715417.92,-6.39,
2646882.96,715417.6,-6.41,
2646881.03,715417.42,-6.43,
2646879.15,715417.35,-6.44,
2646877.38,715417.37,-6.45,
2646875.77,715417.37,-6.44,
2646874.36,715417.32,-6.41,
2646873.1,715417.23,-6.37,
2646871.95,715417.14,-6.32,
2646870.85,715416.98,-6.26,
2646869.79,715416.76,-6.2,
2646868.73,715416.57,-6.14,
2646867.72,715416.33,-6.03,
2646866.71,715416.06,-5.87,
2646865.73,715415.79,-5.77,
2646864.76,715415.52,-5.55,
2646863.82,715415.18,-5.27,
2646862.91,715414.83,-4.95,
2646862.01,715414.45,-4.55,
2646861.12,715414.03,-4.12,
2646860.25,715413.6,-3.63,
2646859.38,715413.18,-3.08,
2646858.52,715412.74,-2.48,
2646857.69,715412.3,-1.91,
2646856.88,715411.91,-1.34,
2646856.07,715411.52,-0.68,
2646855.27,715411.08,-0.08,
2646854.51,715410.6,0.56,
2646853.76,715410.17,1.2,
2646853.07,715409.73,1.78,
2646852.4,715409.23,2.35,
2646851.73,715408.67,2.9,
2646851.07,715408.16,3.37,
2646850.43,715407.7,3.81,
2646849.8,715407.25,4.19,
2646849.19,715406.74,4.54,
2646848.59,715406.22,4.86,
2646847.99,715405.73,5.12,
2646847.39,715405.2,5.26,
2646846.78,715404.7,5.35,
2646846.17,715404.19,5.41,
2646845.56,715403.69,5.46,
2646845,715403.16,5.45,
2646844.43,715402.66,5.43,
2646843.89,715402.24,5.42,
2646843.38,715401.86,5.43,
2646842.89,715401.51,5.42,
2646842.42,715401.2,5.41,
2646842.01,715400.96,5.39,
2646845.29,715396.69,5.47,
2646845.98,715396.82,5.44,
2646846.68,715396.96,5.46,
2646847.41,715397.12,5.36,
2646848.19,715397.23,5.19,
2646848.98,715397.34,4.96,
2646849.83,715397.42,4.69,
2646850.7,715397.49,4.35,
2646851.6,715397.48,3.93,
2646852.51,715397.49,3.44,
2646853.41,715397.51,2.82,
2646854.3,715397.46,2.1,
2646855.22,715397.42,1.33,
2646856.23,715397.46,0.4,
2646857.29,715397.54,-0.56,
2646858.4,715397.62,-1.51,
2646859.6,715397.76,-2.47,
2646860.87,715398.02,-3.41,
2646862.22,715398.35,-4.34,
2646863.65,715398.7,-5.19,
2646865.14,715399.09,-5.97,
2646866.71,715399.53,-6.57,
2646868.38,715399.98,-7.07,
2646870.12,715400.45,-7.47,
2646871.9,715401.03,-7.73,
2646873.73,715401.68,-7.83,
2646875.64,715402.39,-7.86,
2646877.55,715403.23,-7.74,
2646879.5,715404.12,-7.54,
2646881.59,715405.03,-7.31,
2646883.76,715406.04,-7.06,
2646885.95,715407.12,-6.8,
2646888.16,715408.22,-6.57,
2646890.38,715409.39,-6.35,
2646892.65,715410.62,-6.15,
2646894.97,715411.85,-5.96,
2646897.36,715413.05,-5.78,
2646899.8,715414.21,-5.62,
2646902.28,715415.37,-5.47,
2646904.9,715416.52,-5.38,
2646907.65,715417.61,-5.33,
2646910.51,715418.59,-5.32,
2646913.43,715419.46,-5.37,
2646916.37,715420.12,-5.46,
2646919.25,715420.62,-5.58,
2646922.04,715421.01,-5.7,
2646924.72,715421.35,-5.81,
2646927.19,715421.62,-5.91,
2646929.48,715421.93,-6,
2646931.66,715422.34,-6.1,
2646933.74,715422.8,-6.18,
2646935.79,715423.33,-6.2,
2646937.86,715424.06,-6.17,
2646939.98,715424.92,-6.08,
2646942.14,715425.9,-5.96,
2646944.32,715426.97,-5.82,
2646946.51,715428.15,-5.69,
2646948.7,715429.38,-5.58,
2646950.8,715430.68,-5.51,
2646952.86,715432.03,-5.47,
2646954.9,715433.36,-5.44,
2646956.95,715434.7,-5.41,
2646959,715436.07,-5.4,
2646961.08,715437.4,-5.37,
2646963.14,715438.67,-5.34,
2646965.22,715439.95,-5.28,
2646967.3,715441.25,-5.19,
2646969.39,715442.49,-5.09,
2646971.5,715443.69,-4.96,
2646973.63,715444.89,-4.81,
2646975.75,715446.1,-4.64,
2646977.89,715447.25,-4.45,
2646980.04,715448.34,-4.22,
2646982.19,715449.43,-3.99,
2646984.36,715450.45,-3.78,
2646986.55,715451.45,-3.59,
2646988.75,715452.42,-3.41,
2646990.96,715453.4,-3.25,
2646993.19,715454.3,-3.09,
2646995.44,715455.18,-2.95,
2646997.71,715456.04,-2.82,
2646999.99,715456.85,-2.69,
2647002.27,715457.63,-2.58,
2647004.54,715458.46,-2.51,
2647006.82,715459.28,-2.46,
2647009.11,715460.07,-2.42,
2647011.46,715460.81,-2.38,
2647013.85,715461.56,-2.36,
2647016.29,715462.26,-2.35,
2647018.78,715462.89,-2.35,
2647021.26,715463.41,-2.34,
2647023.74,715463.93,-2.32,
2646815.04,715600.56,-0.52,
2646815.16,715601.3,-0.77,
2646815.38,715601.94,-0.82,
2646815.61,715602.57,-0.84,
2646815.86,715603.17,-0.83,
2646816.18,715603.74,-0.82,
2646816.59,715604.31,-0.8,
2646817.03,715604.84,-0.85,
2646817.51,715605.39,-0.88,
2646818.04,715605.91,-0.9,
2646818.6,715606.4,-0.88,
2646819.18,715606.84,-0.82,
2646819.75,715607.25,-0.76,
2646820.34,715607.6,-0.7,
2646820.91,715607.9,-0.65,
2646821.49,715608.18,-0.62,
2646822.02,715608.47,-0.58,
2646822.57,715608.71,-0.55,
2646823.14,715608.89,-0.52,
2646823.7,715609.08,-0.48,
2646824.24,715609.26,-0.44,
2646824.77,715609.44,-0.4,
2646825.29,715609.59,-0.37,
2646825.79,715609.73,-0.35,
2646826.3,715609.88,-0.34,
2646826.83,715610.01,-0.34,
2646827.37,715610.12,-0.34,
2646827.89,715610.25,-0.36,
2646828.42,715610.38,-0.38,
2646828.93,715610.5,-0.41,
2646829.46,715610.6,-0.44,
2646830,715610.74,-0.46,
2646830.59,715610.9,-0.49,
2646831.25,715611.1,-0.49,
2646832.01,715611.36,-0.49,
2646832.84,715611.71,-0.46,
2646833.78,715612.11,-0.4,
2646834.77,715612.57,-0.34,
2646835.83,715613.08,-0.27,
2646836.93,715613.64,-0.2,
2646838.09,715614.24,-0.14,
2646839.28,715614.89,-0.07,
2646840.49,715615.6,-0.02,
2646841.75,715616.33,0.04,
2646843.03,715617.09,0.08,
2646844.33,715617.89,0.1,
2646845.7,715618.75,0.09,
2646847.13,715619.64,0.06,
2646848.61,715620.55,0.01,
2646850.14,715621.43,-0.06,
2646851.65,715622.24,-0.12,
2646853.16,715623.02,-0.18,
2646854.66,715623.84,-0.24,
2646856.23,715624.61,-0.31,
2646857.81,715625.41,-0.38,
2646859.44,715626.21,-0.47,
2646861.12,715627.01,-0.58,
2646862.81,715627.82,-0.68,
2646864.54,715628.58,-0.78,
2646866.27,715629.29,-0.87,
2646867.96,715629.94,-0.94,
2646869.62,715630.57,-1,
2646871.26,715631.16,-1.07,
2646872.88,715631.73,-1.13,
2646874.51,715632.31,-1.18,
2646876.11,715632.93,-1.23,
2646877.72,715633.54,-1.26,
2646879.33,715634.17,-1.25,
2646880.91,715634.81,-1.24,
2646882.48,715635.48,-1.23,
2646884.04,715636.15,-1.21,
2646885.62,715636.82,-1.2,
2646887.19,715637.53,-1.18,
2646888.76,715638.27,-1.13,
2646890.34,715639,-1.08,
2646891.94,715639.73,-1.01,
2646893.55,715640.45,-0.95,
2646895.15,715641.18,-0.87,
2646896.78,715641.94,-0.8,
2646898.38,715642.68,-0.7,
2646899.98,715643.44,-0.59,
2646901.55,715644.21,-0.46,
2646903.13,715644.98,-0.31,
2646904.72,715645.76,-0.15,
2646906.29,715646.54,-0.02,
2646907.86,715647.33,0.11,
2646909.44,715648.1,0.23,
2646911.04,715648.85,0.35,
2646912.63,715649.61,0.48,
2646914.21,715650.37,0.6,
2646915.8,715651.1,0.69,
2646917.41,715651.8,0.76,
2646919.02,715652.51,0.82,
2646920.64,715653.19,0.84,
2646922.26,715653.82,0.84,
2646923.9,715654.39,0.83,
2646925.57,715654.91,0.8,
2646927.27,715655.41,0.76,
2646929.01,715655.87,0.76,
2646930.78,715656.3,0.74,
2646932.51,715656.7,0.71,
2646934.19,715657.07,0.67,
2646935.77,715657.44,0.62,
2646953.99,715682.95,1.16,
2646953.64,715684.47,1.17,
2646953.16,715685.98,1.19,
2646952.57,715687.42,1.23,
2646951.85,715688.86,1.29,
2646951.01,715690.25,1.35,
2646950.04,715691.6,1.41,
2646948.94,715692.84,1.51,
2646947.74,715693.97,1.61,
2646946.47,715695.06,1.72,
2646945.1,715696.04,1.85,
2646943.67,715696.93,1.97,
2646942.2,715697.69,2.12,
2646940.64,715698.37,2.27,
2646939.05,715698.92,2.41,
2646937.45,715699.33,2.53,
2646935.84,715699.61,2.64,
2646934.21,715699.72,2.75,
2646932.57,715699.72,2.85,
2646930.95,715699.58,2.95,
2646929.36,715699.28,3.05,
2646927.78,715698.86,3.14,
2646926.23,715698.32,3.26,
2646924.72,715697.64,3.34,
2646923.28,715696.84,3.42,
2646921.9,715695.94,3.49,
2646920.58,715694.94,3.55,
2646919.29,715693.85,3.6,
2646918.05,715692.67,3.64,
2646916.83,715691.39,3.66,
2646915.65,715690.04,3.67,
2646914.49,715688.63,3.67,
2646913.32,715687.12,3.65,
2646912.16,715685.53,3.61,
2646911,715683.83,3.55,
2646909.82,715682.03,3.46,
2646908.61,715680.16,3.34,
2646907.36,715678.16,3.16,
2646906.11,715676.15,2.97,
2646904.82,715674.16,2.77,
2646903.43,715672.22,2.56,
2646901.99,715670.32,2.35,
2646900.46,715668.48,2.13,
2646898.81,715666.72,1.9,
2646897.01,715665.04,1.65,
2646895.07,715663.43,1.43,
2646893.04,715661.9,1.2,
2646890.88,715660.44,1,
2646888.64,715659.03,0.85,
2646886.3,715657.65,0.71,
2646883.87,715656.24,0.59,
2646881.35,715654.8,0.49,
2646878.75,715653.35,0.37,
2646876.09,715651.9,0.25,
2646873.4,715650.42,0.16,
2646870.67,715648.97,0.11,
2646867.89,715647.47,0.09,
2646865.1,715646.03,0.1,
2646862.3,715644.6,0.11,
2646859.49,715643.1,0.15,
2646856.67,715641.63,0.2,
2646853.82,715640.2,0.21,
2646850.98,715638.75,0.24,
2646848.15,715637.34,0.3,
2646845.34,715635.95,0.38,
2646842.53,715634.55,0.47,
2646839.73,715633.14,0.49,
2646836.93,715631.74,0.48,
2646834.14,715630.29,0.46,
2646831.36,715628.85,0.46,
2646828.61,715627.36,0.41,
2646825.85,715625.89,0.37,
2646823.11,715624.4,0.33,
2646820.39,715622.9,0.27,
2646817.67,715621.4,0.17,
2646814.97,715619.91,0.02,
2646812.29,715618.42,-0.15,
2646809.6,715616.97,-0.29,
2646806.93,715615.51,-0.42,
2646804.3,715614.06,-0.55,
2646801.69,715612.6,-0.68,
2646799.08,715611.18,-0.81,
2646796.46,715609.82,-0.93,
2646793.86,715608.47,-0.92,
2646791.34,715607.19,-0.91,
2646788.91,715605.98,-0.82,
2646786.61,715604.89,-0.66,
2646784.41,715603.83,-0.51,
2646782.34,715602.87,-0.26,
2646780.34,715601.89,0.05,
2646778.42,715600.95,0.38,
2646776.58,715600.04,0.72,
2646774.77,715599.2,1.05,
2646772.98,715598.39,1.4,
2646771.26,715597.62,1.64,
2646769.57,715596.94,1.91,
2646767.92,715596.27,2.18,
2646766.28,715595.65,2.38,
2646764.7,715595.07,2.61,
2646763.15,715594.56,2.72,
2646761.63,715594.08,2.79,
2646760.13,715593.68,2.83,
2646758.68,715593.32,2.87,
2646757.28,715593.08,2.93,
2646755.93,715592.93,2.99,
2646754.64,715592.87,3.04,
2646753.41,715592.88,3.08,
2646752.27,715592.96,3.09,
2646751.18,715593.13,3.14,
2646750.14,715593.33,3.19,
2646749.15,715593.57,3.22,
2646748.18,715593.87,3.27,
2646747.27,715594.21,3.32,
2646746.38,715594.6,3.35,
2646745.5,715595.05,3.4,
2646736.41,715612.5,2.52,
2646736.64,715613.4,2.5,
2646736.93,715614.33,2.51,
2646737.35,715615.28,2.52,
2646737.86,715616.25,2.52,
2646738.46,715617.22,2.53,
2646739.16,715618.2,2.54,
2646739.94,715619.23,2.57,
2646740.85,715620.26,2.61,
2646741.94,715621.28,2.66,
2646743.15,715622.21,2.71,
2646744.45,715623.17,2.75,
2646745.84,715624.07,2.79,
2646747.37,715624.97,2.83,
2646749.02,715625.86,2.89,
2646750.76,715626.73,2.95,
2646752.54,715627.57,3,
2646754.46,715628.41,3.06,
2646756.5,715629.24,3.11,
2646758.6,715630.06,3.14,
2646760.74,715630.86,3.15,
2646762.91,715631.65,3.16,
2646765.12,715632.44,3.16,
2646767.38,715633.24,3.15,
2646769.64,715634.1,3.14,
2646771.97,715634.9,3.11,
2646774.34,715635.73,3.06,
2646776.72,715636.53,3,
2646779.16,715637.36,2.9,
2646781.64,715638.18,2.8,
2646784.1,715638.97,2.69,
2646786.58,715639.8,2.58,
2646789.1,715640.6,2.48,
2646791.66,715641.42,2.37,
2646794.18,715642.24,2.27,
2646796.68,715643.05,2.18,
2646799.21,715643.88,2.08,
2646801.76,715644.74,2,
2646804.3,715645.57,1.94,
2646806.83,715646.42,1.89,
2646809.4,715647.27,1.87,
2646811.98,715648.09,1.85,
2646814.54,715648.9,1.84,
2646817.03,715649.71,1.83,
2646819.55,715650.56,1.82,
2646822.08,715651.43,1.81,
2646824.6,715652.31,1.8,
2646827.08,715653.2,1.79,
2646829.57,715654.12,1.78,
2646832.05,715655.07,1.76,
2646834.51,715656.03,1.73,
2646836.93,715657.04,1.7,
2646839.34,715658.11,1.68,
2646841.73,715659.17,1.65,
2646844.11,715660.28,1.63,
2646846.49,715661.43,1.61,
2646848.84,715662.6,1.61,
2646851.16,715663.79,1.61,
2646853.46,715665.03,1.62,
2646855.72,715666.29,1.64,
2646857.96,715667.61,1.67,
2646860.18,715668.96,1.71,
2646862.41,715670.32,1.72,
2646864.64,715671.71,1.74,
2646866.87,715673.03,1.76,
2646869.08,715674.3,1.79,
2646871.25,715675.42,1.82,
2646897.87,715666.14,1.1,
2646898.94,715664.34,0.93,
2646899.95,715662.44,0.88,
2646900.96,715660.46,0.82,
2646901.96,715658.42,0.75,
2646902.93,715656.31,0.67,
2646903.91,715654.14,0.56,
2646904.93,715651.93,0.38,
2646905.98,715649.65,0.21,
2646907.03,715647.36,0.04,
2646908.1,715645.03,-0.13,
2646909.22,715642.67,-0.3,
2646910.37,715640.27,-0.48,
2646911.53,715637.89,-0.68,
2646912.73,715635.49,-0.87,
2646913.96,715633.09,-1.04,
2646915.21,715630.69,-1.21,
2646916.47,715628.29,-1.36,
2646917.73,715625.9,-1.49,
2646919.02,715623.52,-1.62,
2646920.34,715621.14,-1.74,
2646921.67,715618.79,-1.86,
2646923.01,715616.44,-1.97,
2646924.36,715614.09,-2.09,
2646925.73,715611.71,-2.23,
2646927.06,715609.35,-2.39,
2646928.37,715606.99,-2.57,
2646929.71,715604.63,-2.77,
2646931.07,715602.24,-2.97,
2646932.45,715599.88,-3.24,
2646933.84,715597.51,-3.52,
2646935.29,715595.16,-3.8,
2646936.75,715592.79,-4.09,
2646938.22,715590.42,-4.41,
2646939.72,715588.09,-4.71,
2646941.24,715585.8,-4.98,
2646942.8,715583.56,-5.18,
2646944.39,715581.34,-5.43,
2646945.95,715579.15,-5.72,
2646947.51,715576.98,-6.08,
2646949.06,715574.81,-6.32,
2646950.61,715572.63,-6.52,
2646952.1,715570.42,-6.74,
2646953.55,715568.2,-6.93,
2646955.01,715566,-7.12,
2646956.51,715563.87,-7.27,
2646958.04,715561.76,-7.45,
2646959.61,715559.68,-7.69,
2646961.31,715557.69,-7.84,
2646963.09,715555.84,-7.93,
2646964.95,715554.08,-7.93,
2646966.84,715552.35,-7.99,
2646970.68,715548.95,-8.07,
2646972.59,715547.22,-8.16,
2646974.52,715545.44,-8.24,
2646976.49,715543.67,-8.3,
2646978.47,715541.83,-8.3,
2646980.44,715539.96,-8.28,
2646982.41,715538.09,-8.2,
2646984.4,715536.24,-8.08,
2646986.49,715534.38,-7.92,
2646988.61,715532.57,-7.75,
2646990.72,715530.76,-7.54,
2646992.83,715528.94,-7.28,
2646994.97,715527.12,-6.93,
2646997.08,715525.25,-6.53,
2646999.15,715523.36,-6.05,
2647001.16,715521.42,-5.59,
2647003.12,715519.43,-5.12,
2647005.01,715517.44,-4.68,
2647006.84,715515.42,-4.28,
2647008.61,715513.42,-3.89,
2647010.33,715511.39,-3.49,
2647012,715509.33,-3.11,
2647013.65,715507.24,-2.78,
2647015.28,715505.13,-2.52,
2647016.89,715502.99,-2.35,
2647018.47,715500.8,-2.25,
2647020.03,715498.58,-2.2,
2647021.55,715496.33,-2.14,
2647023.02,715494.07,-2.06,
2647024.49,715491.8,-2,
2647025.93,715489.52,-1.96,
2647027.33,715487.23,-1.93,
2647028.72,715484.91,-1.92,
2647030.09,715482.56,-1.89,
2647031.44,715480.18,-1.83,
2647032.75,715477.77,-1.74,
2647033.97,715475.28,-1.64,
2647035.07,715472.73,-1.56,
2647035.96,715470.12,-1.51,
2647036.68,715467.42,-1.5,
2647037.17,715464.65,-1.48,
2647037.41,715461.87,-1.47,
2647037.34,715459.09,-1.5,
2647037.01,715456.32,-1.55,
2647036.43,715453.6,-1.62,
2647035.59,715450.93,-1.72,
2647034.46,715448.34,-1.82,
2647033.16,715445.85,-1.92,
2647031.72,715443.45,-2,
2647030.1,715441.13,-2.05,
2647028.3,715438.87,-2.09,
2647026.4,715436.61,-2.11,
2647024.38,715434.4,-2.12,
2647022.24,715432.27,-2.1,
2647019.99,715430.23,-2.07,
2647017.65,715428.21,-2.04,
2647015.25,715426.24,-2,
2647012.76,715424.33,-1.97,
2647010.19,715422.48,-1.95,
2647007.54,715420.68,-1.94,
2647004.85,715418.94,-1.95,
2647002.12,715417.23,-1.97,
2646999.32,715415.57,-1.98,
2646996.48,715413.98,-1.99,
2646993.59,715412.45,-2.01,
2646990.67,715410.93,-2.04,
2646987.73,715409.47,-2.1,
2646984.7,715408.08,-2.15,
2646981.67,715406.74,-2.19,
2646978.63,715405.45,-2.22,
2646975.59,715404.17,-2.26,
2646972.53,715402.96,-2.32,
2646969.46,715401.76,-2.39,
2646966.39,715400.57,-2.48,
2646963.34,715399.39,-2.55,
2646960.28,715398.25,-2.61,
2646957.2,715397.13,-2.62,
