2646758.08,715590.95,2.76
2646757.76,715591.38,2.98
2646757.45,715591.79,3.1
2646757.14,715592.22,3.2
2646756.78,715592.63,3.27
2646756.4,715593.07,3.34
2646755.99,715593.55,3.43
2646755.56,715594.01,3.62
2646755.09,715594.53,3.8
2646754.64,715595.02,3.99
2646754.17,715595.58,4.18
2646753.69,715596.16,4.4
2646753.23,715596.79,4.63
2646752.78,715597.46,4.91
2646752.32,715598.2,5.19
2646751.87,715598.99,5.45
2646751.44,715599.86,5.7
2646751.07,715600.77,5.9
2646750.75,715601.76,6.09
2646750.47,715602.79,6.27
2646750.27,715603.88,6.42
2646750.16,715605.02,6.47
2646750.08,715606.17,6.43
2646750.09,715607.38,6.33
2646750.17,715608.61,6.16
2646750.33,715609.86,5.99
2646750.52,715611.13,5.85
2646750.76,715612.38,5.71
2646750.96,715613.6,5.59
2646751.15,715614.75,5.46
2646751.33,715615.87,5.33
2646751.52,715617.01,5.19
2646751.69,715618.18,5.12
2646751.87,715619.34,5.08
2646752.03,715620.53,5.04
2646752.18,715621.71,4.97
2646752.32,715622.9,4.9
2646752.41,715624.06,4.79
2646752.51,715625.23,4.66
2646752.59,715626.4,4.52
2646752.66,715627.57,4.39
2646752.72,715628.73,4.28
2646752.77,715629.89,4.18
2646752.84,715631.03,4.09
2646752.84,715632.14,4.02
2646752.87,715633.28,3.96
2646752.9,715634.44,3.92
2646752.9,715635.59,3.89
2646752.92,715636.74,3.88
2646752.9,715637.88,3.87
2646752.89,715639.01,3.85
2646752.86,715640.12,3.78
2646752.83,715641.24,3.7
2646752.78,715642.35,3.6
2646752.73,715643.46,3.49
2646752.65,715644.55,3.36
2646752.58,715645.65,3.24
2646752.49,715646.75,3.1
2646752.4,715647.83,2.96
2646752.31,715648.91,2.81
2646752.22,715650.02,2.66
2646752.13,715651.11,2.52
2646752.06,715652.19,2.4
2646751.98,715653.27,2.29
2646751.91,715654.36,2.18
2646751.82,715655.41,2.08
2646751.76,715656.49,1.98
2646751.71,715657.57,1.89
2646751.65,715658.64,1.8
2646751.6,715659.71,1.73
2646751.57,715660.77,1.68
2646751.56,715661.83,1.64
2646751.54,715662.89,1.6
2646751.56,715663.93,1.57
2646751.57,715664.97,1.56
2646751.61,715665.99,1.55
2646751.65,715667,1.54
2646751.72,715668.01,1.54
2646751.8,715669,1.54
2646751.94,715669.95,1.53
2646752.16,715670.84,1.53
2646759.96,715674.88,0.96
2646760.21,715674.51,1.19
2646760.45,715674.11,1.24
2646760.69,715673.7,1.27
2646760.93,715673.27,1.3
2646761.14,715672.82,1.37
2646761.37,715672.37,1.4
2646761.62,715671.91,1.54
2646761.87,715671.44,1.68
2646762.07,715670.93,1.7
2646762.26,715670.41,1.76
2646762.43,715669.89,1.78
2646762.59,715669.36,1.79
2646762.74,715668.83,1.8
2646762.89,715668.27,1.81
2646763.04,715667.69,1.85
2646763.19,715667.11,1.83
2646763.34,715666.48,1.85
2646763.5,715665.85,1.85
2646763.66,715665.18,1.91
2646763.82,715664.49,1.93
2646764,715663.77,1.98
2646764.15,715663.03,1.95
2646764.3,715662.26,1.94
2646764.43,715661.45,1.94
2646764.55,715660.62,1.95
2646764.66,715659.76,1.93
2646764.75,715658.87,1.95
2646764.8,715657.96,1.99
2646764.84,715657.02,2.06
2646764.86,715656.06,2.12
2646764.88,715655.09,2.21
2646764.87,715654.13,2.25
2646764.87,715653.15,2.41
2646764.86,715652.16,2.56
